,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,8.74386510740291e-06,6.413326925941041e-13,0.0,47.022005573519564,7456.640496899391,0.0,0.0,0.0,0.0,4,20
1,24.0,25.77955407763488,48.246709598876045,1595.189702836057,22.704734139078067,110.01882448956215,1071.6467627852167,12.478003045346957,0.6659236286015536,0.0909831287952227,0.46340534459694566,4,20
2,48.0,39.03403460261165,76.65580302725776,1504.7249806692726,35.51649207606924,131.160117715078,752.2871019857396,16.315509194265953,0.5395405114027747,0.06756465923732219,0.3820133069701738,4,20
3,72.0,51.64100558400085,93.43654241688851,1447.511472234577,47.54386405788645,128.53944951829098,624.9176553304701,21.124978356039858,0.4277793742721788,-0.007253657446801474,0.2701119054967818,4,20
4,96.0,62.31054124626801,98.7945471438092,1339.8869065576664,57.62277703468507,119.03376786097904,526.6181796438576,25.901865570267503,0.36999387613503304,-0.05457950446243552,0.12543404528170576,4,20
5,120.0,71.25779364757975,99.08916729996119,1220.058717820079,65.96127111544851,107.8836493689365,454.6208587142287,30.42814829781051,0.30692566472211447,-0.06994456264885844,0.023660982211546333,4,20
6,144.0,78.59859112023689,98.26444130005397,1109.1890580297804,72.6501121690845,97.31479532464773,400.33317148678026,34.634920071803826,0.2309796981760464,-0.05081313952532016,0.0002536598977724886,4,20
7,168.0,84.33168158842352,97.66884188762536,1011.40752649513,77.81150241243108,88.25905662183796,355.8986596280402,38.45404861641316,0.1990127844025674,-0.08551380357331816,0.041386707174384876,4,20
8,192.0,88.64148638932126,97.60769336280822,925.2373768529031,81.74768488266692,80.93597802674634,317.2868476086272,41.86050968144713,0.203625473957018,-0.12949341730003555,0.10493425633805349,4,20
9,216.0,91.86304013236831,97.88273763892677,848.8140922769032,84.6871081191857,75.30451419049453,283.9805637779327,44.981604399837764,0.21320383152118016,-0.14504463744018634,0.16200793908327915,4,20
10,240.0,94.43845605828314,98.26197780789381,779.6366581505732,86.96519094124845,70.98044354410926,255.51135633956255,47.871279754620645,0.2098467894820939,-0.13570535856517174,0.19693169154706353,4,20
11,264.0,96.8405693398111,98.87006012864322,716.6008632953501,88.85093743119383,67.62308281623783,231.79649758273345,50.60010176862339,0.1945723960038052,-0.12500980138389806,0.18213220135218727,4,20
12,288.0,99.16098281604056,99.83497088017766,659.3464409972181,90.58636942187398,65.00789411245536,212.2068363979828,53.20503945423291,0.20616885220347073,-0.11267529991118017,0.14077967632831398,4,20
13,312.0,101.30331521975258,100.9523068722634,607.3775420143943,92.23845629557181,62.915001303479855,196.11839780936586,55.76625574048435,0.2171552438372996,-0.09905763831763116,0.1054723856042356,4,20
