,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,3.214367543362274e-08,5.073449669944301e-14,0.0,0.007089713515180289,1.1184960745349002,0.0,0.0,0.0,0.0,2,0.003
1,24.0,25.77955407763488,25.77955344020949,25.776993997914726,23.84775658447548,0.07355264973287673,0.28188735327195974,10.153922676166362,0.07975420315927965,0.03999513810160735,0.3469102988883243,2,0.003
2,48.0,39.03403460261165,39.03401064684612,39.03181395760076,36.69507945105922,0.14514755301408583,0.3033162912097135,12.99976930964125,0.08312787217813453,0.012344244619619735,0.27045602518225115,2,0.003
3,72.0,51.64100558400085,51.64093362197174,51.63895203902091,48.86952286697662,0.1814922254160674,0.36106646260074066,16.77681069737999,0.06151725803209886,-0.00289559497010701,0.15575388707361967,2,0.003
4,96.0,62.31054124626801,62.31046421204478,62.30872850840849,59.0953801763626,0.19673345297149075,0.42433370495961353,20.509498327923737,0.0992848965508405,-0.03832855729750044,0.1028823956026352,2,0.003
5,120.0,71.25779364757975,71.25763434070798,71.25594175946063,67.59001727682309,0.2101722672693533,0.48843575987462506,23.976946820456554,0.05538003519784676,-0.08588795386426568,0.04998162149417705,2,0.003
6,144.0,78.59859112023689,78.59835812170617,78.59662637204373,74.56750857529319,0.23177295259990294,0.5544916863674342,27.187811232181748,0.04592910964409559,-0.024762796745547776,0.056184309349374836,2,0.003
7,168.0,84.33168158842352,84.33138520044301,84.32928388000082,80.1021376294481,0.25885473206687987,0.6293808956288478,30.14865073899834,0.0686888131677287,0.003318552438328128,0.09374750829389762,2,0.003
8,192.0,88.64148638932126,88.64087577595836,88.63845046565646,84.34738653650923,0.2918029303357018,0.7147855090131521,32.69892404356713,0.06795415394581308,-0.014707981868672006,0.128029423637204,2,0.003
9,216.0,91.86304013236831,91.86239620434965,91.85967414950667,87.59599901211993,0.3275108851951714,0.8085051858636549,34.95863559195904,0.08284998012098531,-0.042546417528852666,0.17896157075131253,2,0.003
10,240.0,94.43845605828314,94.43770602100422,94.43436352291427,90.15502812339169,0.36400268572061795,0.9076944979554328,37.0459298313407,0.08549270314953977,-0.017813051539532384,0.2209107516741202,2,0.003
11,264.0,96.8405693398111,96.83968169373075,96.83503938277518,92.31666849251009,0.4068796694791446,1.011860545472605,39.033113123099994,0.09745974053112695,0.003522657584046323,0.2022459905646867,2,0.003
12,288.0,99.16098281604056,99.15972384491329,99.15290760674812,94.25946687706579,0.45412523200486965,1.121918539638174,40.89558626356536,0.08814740977629756,0.0019870324566717357,0.20141685055519545,2,0.003
13,312.0,101.30331521975258,101.30140800892163,101.29362367314717,96.10342463381234,0.5044166593107382,1.2456941542315227,42.6869159996586,0.07404002482297914,0.0027701181006691967,0.2106837298350364,2,0.003
