,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,7.862992088430003e-05,1.1077892402730423e-13,0.0,0.007011718014377447,1.1184960745349086,0.0,0.0,0.0,0.0,100,0.003
1,24.0,25.77955407763488,25.77955013672687,25.77721100961846,21.858965364820882,0.07295427398567197,0.28385954930811963,13.666547586578266,0.13994059647663754,0.12590038018789548,0.5099883959364991,100,0.003
2,48.0,39.03403460261165,39.03401523976111,39.031938832920204,34.79209065636271,0.14404703870683422,0.3053737544509728,18.052270228003046,0.07882440371618907,0.026552711525603515,0.44079935091788675,100,0.003
3,72.0,51.64100558400085,51.640935672643465,51.63906998902777,46.684033221978794,0.17909588385537356,0.3628678591701859,23.587612631126838,0.043286013128906536,-0.027171012977951128,0.3267294046741007,100,0.003
4,96.0,62.31054124626801,62.310442550687206,62.308873530605936,56.55983574148347,0.19424989848866797,0.4261648558418489,29.180711649672052,0.05849645828355948,-0.04854539995574978,0.2133700876463938,100,0.003
5,120.0,71.25779364757975,71.25762076781047,71.25608302133668,64.62156605258576,0.2087222743551574,0.49287635124030565,34.55113817960618,0.010693158323892305,-0.07448192521823892,0.15960770108788494,100,0.003
6,144.0,78.59859112023689,78.59835219253101,78.59684617640401,71.00753858451961,0.23049430302791699,0.5630307707797854,39.57398906143737,0.022176490071600715,-0.0508082660631185,0.15719230087693475,100,0.003
7,168.0,84.33168158842352,84.3312994139293,84.32940270221137,75.8125911845341,0.2582321705252367,0.6397610765442338,44.14927556080399,0.10595594455291531,0.014783926717399665,0.17557133312741163,100,0.003
8,192.0,88.64148638932126,88.64085840288888,88.63845843833896,79.39360299862035,0.2900757862922032,0.7243244818793259,48.326354025093075,0.109011433823645,0.0414702787148231,0.21874197542778218,100,0.003
9,216.0,91.86304013236831,91.8624211531993,91.85986459155417,82.08848779880468,0.3254610370098655,0.8188160516424647,52.216963232003906,0.1028796234079049,0.050777389909796716,0.23828803582052271,100,0.003
10,240.0,94.43845605828314,94.43777802366303,94.43445439854433,84.15004949894123,0.363423485191514,0.9183136686894577,55.89729039749168,0.10851323176504508,0.05753798406534919,0.19651616575847794,100,0.003
11,264.0,96.8405693398111,96.83978136613796,96.83502702098694,85.86615937377886,0.40659021781446575,1.027635303438899,59.47833889916199,0.06684746500919211,0.03892012277242139,0.09565004990782935,100,0.003
12,288.0,99.16098281604056,99.15990627122814,99.15366638799586,87.4644878382002,0.4530990575053922,1.1439376412915307,63.014574915072416,0.018850116871220884,0.014968742688378969,-0.002287207162329043,100,0.003
13,312.0,101.30331521975258,101.30185873379403,101.29476571602804,89.05385285611109,0.5044565257947669,1.271956232179547,66.50774999728687,-0.012991038273930076,0.008947715442568506,-0.07399110662636556,100,0.003
