,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,2.6592239405660032e-05,3.700797142141743e-13,0.0,46.648694418672186,7456.640496899391,0.0,0.0,0.0,0.0,20,20
1,24.0,25.77955407763488,44.5146856805567,1518.4646573425048,21.858965364820882,110.92149681682668,1172.3674162216525,13.666547586578266,0.4424882036215539,0.09927815401567411,0.5099883959364991,20,20
2,48.0,39.03403460261165,72.11555110379642,1466.126402411812,34.79209065636271,132.98340752730397,823.5098543642588,18.052270228003046,0.35015791231655513,0.22123659625940562,0.44079935091788675,20,20
3,72.0,51.64100558400085,88.33335086137646,1418.4432236698544,46.684033221978794,131.11572831860335,685.9459923203443,23.587612631126838,0.2859941848979146,0.11160898730719952,0.3267294046741007,20,20
4,96.0,62.31054124626801,93.43186380382201,1317.3072623473417,56.55983574148347,122.23415011969581,579.3531592692584,29.180711649672052,0.32257563720371873,-0.0038677263136221722,0.2133700876463938,20,20
5,120.0,71.25779364757975,93.63416110243166,1202.0724481428088,64.62156605258576,111.67033564850078,501.37054366313015,34.55113817960618,0.33337767172725513,-0.03920299542932602,0.15960770108788494,20,20
6,144.0,78.59859112023689,92.79703191404202,1094.1056479167898,71.00753858451961,101.43597921484026,442.79796357635234,39.57398906143737,0.272720026207084,-0.07934586279959192,0.15719230087693475,20,20
7,168.0,84.33168158842352,92.50178146685332,998.4043341189301,75.8125911845341,92.45198836886355,394.1909283903993,44.14927556080399,0.22051938172709556,-0.1167403303225982,0.17557133312741163,20,20
8,192.0,88.64148638932126,92.75146998784959,914.1230371204425,79.39360299862035,85.1944783210509,351.81726104873036,48.326354025093075,0.15212596990564373,-0.13988539403682232,0.21874197542778218,20,20
9,216.0,91.86304013236831,93.21947289555602,838.952743402388,82.08848779880468,79.56958947766894,314.87841540601664,52.216963232003906,0.13597697623230828,-0.1435572827106823,0.23828803582052271,20,20
10,240.0,94.43845605828314,93.74125871077224,770.8031675779156,84.15004949894123,75.2173113968204,283.38962756572647,55.89729039749168,0.1372905142860882,-0.1574227184975276,0.19651616575847794,20,20
11,264.0,96.8405693398111,94.45848357359847,708.6757121887954,85.86615937377886,71.87945857536403,256.965034222104,59.47833889916199,0.13474511951896936,-0.18471516950378586,0.09565004990782935,20,20
12,288.0,99.16098281604056,95.6206086174885,651.9541892404969,87.4644878382002,69.29150674434091,235.21790974823398,63.014574915072416,0.15709613390657257,-0.19837461315109775,-0.002287207162329043,20,20
13,312.0,101.30331521975258,97.13753132651539,600.1563340964797,89.05385285611109,67.25325115291633,217.2556190188906,66.50774999728687,0.17993833585646554,-0.2192870306502002,-0.07399110662636556,20,20
