,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,2.6531330204914275e-05,5.985786399216194e-14,0.0,0.06977297132773426,11.184960745349084,0.0,0.0,0.0,0.0,20,0.03
1,24.0,25.77955407763488,25.779327041903194,25.686973582936712,21.858965364820882,0.7175373310024166,2.5167593046699266,13.666547586578266,0.10591983265539737,0.14807223159232907,0.5099883959364991,20,0.03
2,48.0,39.03403460261165,39.032902994596995,38.917152851505335,34.79209065636271,1.4118323890250082,2.713988189252829,18.052270228003046,0.08670795664302552,0.03448174904183404,0.44079935091788675,20,0.03
3,72.0,51.64100558400085,51.63631051395186,51.527957594596415,46.684033221978794,1.759736071574384,3.2168012345831913,23.587612631126838,0.002886658690870176,-0.043147048388911945,0.3267294046741007,20,0.03
4,96.0,62.31054124626801,62.301116740006755,62.20602819590925,56.55983574148347,1.9070882831461657,3.756520311890982,29.180711649672052,0.015972473397163265,-0.08059856716438676,0.2133700876463938,20,0.03
5,120.0,71.25779364757975,71.24130798546906,71.15156748957321,64.62156605258576,2.0339987947294262,4.31213966702993,34.55113817960618,0.04908623388032188,-0.08982379568532045,0.15960770108788494,20,0.03
6,144.0,78.59859112023689,78.57462807870333,78.47782331034817,71.00753858451961,2.227629041590137,4.886639205059786,39.57398906143737,0.05919544100514426,-0.06128872094125261,0.15719230087693475,20,0.03
7,168.0,84.33168158842352,84.29878802578209,84.18417860947334,75.8125911845341,2.479901162852873,5.5028990633892345,44.14927556080399,0.10703037624697169,0.031584733978467394,0.17557133312741163,20,0.03
8,192.0,88.64148638932126,88.59632413811366,88.4572897434853,79.39360299862035,2.758937471115856,6.157294982236152,48.326354025093075,0.10649662390339758,0.07633183086265327,0.21874197542778218,20,0.03
9,216.0,91.86304013236831,91.80980239110113,91.62541882894017,82.08848779880468,3.0657836926697652,6.8535526355277305,52.216963232003906,0.10782128431314277,0.07873336595289315,0.23828803582052271,20,0.03
10,240.0,94.43845605828314,94.3787927472729,94.1434885700416,84.15004949894123,3.380337451836306,7.57519185363255,55.89729039749168,0.09353574583194547,0.0814301393929549,0.19651616575847794,20,0.03
11,264.0,96.8405693398111,96.77108654043033,96.47413300845186,85.86615937377886,3.7210860837250377,8.31521256409439,59.47833889916199,0.04879152855671291,0.045244733278475835,0.09565004990782935,20,0.03
12,288.0,99.16098281604056,99.07338519637376,98.71236860146008,87.4644878382002,4.081820627391985,9.051952180605198,63.014574915072416,0.01979078824141102,0.008430546851232002,-0.002287207162329043,20,0.03
13,312.0,101.30331521975258,101.20189007610901,100.79383391836464,89.05385285611109,4.435598389741483,9.795113688279137,66.50774999728687,-0.024136859511656457,-0.014376169842844039,-0.07399110662636556,20,0.03
