,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,5.8531647821420544e-05,1.1071946494558066e-13,0.0,0.07015529874703487,11.184960745349084,0.0,0.0,0.0,0.0,100,0.03
1,24.0,25.77955407763488,25.779322458470396,25.68654294435485,21.858965364820882,0.7233447841152765,2.5220569769936554,13.666547586578266,0.061880997375387235,0.19157910322698632,0.5099883959364991,100,0.03
2,48.0,39.03403460261165,39.032819751682254,38.91526550151033,34.79209065636271,1.4210762937648727,2.718399876265331,18.052270228003046,-0.015138803135159518,0.07844827067079939,0.44079935091788675,100,0.03
3,72.0,51.64100558400085,51.63602446429848,51.52586263736402,46.684033221978794,1.7656464934757,3.2196669191190534,23.587612631126838,0.016230002618101813,-0.012048503985785827,0.3267294046741007,100,0.03
4,96.0,62.31054124626801,62.30073057743468,62.20231945237848,56.55983574148347,1.90963803394004,3.763083604452607,29.180711649672052,0.07000286177535064,-0.04571149405575907,0.2133700876463938,100,0.03
5,120.0,71.25779364757975,71.24108259703979,71.1463347047741,64.62156605258576,2.0371804453153746,4.320144914284281,34.55113817960618,0.051147513748295514,-0.051108643788242335,0.15960770108788494,100,0.03
6,144.0,78.59859112023689,78.57369090530787,78.47238124493427,71.00753858451961,2.2314739484270096,4.896747868445738,39.57398906143737,0.06004583926714105,-0.01933089962601329,0.15719230087693475,100,0.03
7,168.0,84.33168158842352,84.29808465822634,84.17830499617477,75.8125911845341,2.4845061142928624,5.514254580814467,44.14927556080399,0.11794726057052625,0.038329997532438126,0.17557133312741163,100,0.03
8,192.0,88.64148638932126,88.5967373671654,88.4508744687617,79.39360299862035,2.7663433270581117,6.165330062586543,48.326354025093075,0.10881173184007054,0.06802601612433844,0.21874197542778218,100,0.03
9,216.0,91.86304013236831,91.81087671676089,91.62267997851285,82.08848779880468,3.0741716715880405,6.8678754726354665,52.216963232003906,0.0998730801094342,0.06714521604670745,0.23828803582052271,100,0.03
10,240.0,94.43845605828314,94.38018133429709,94.1430023394721,84.15004949894123,3.3922204800584157,7.5890420117775115,55.89729039749168,0.08447564586236019,0.054225580780521275,0.19651616575847794,100,0.03
11,264.0,96.8405693398111,96.77148210511366,96.47619944643725,85.86615937377886,3.736709551828235,8.336975008156577,59.47833889916199,0.03813502213057603,0.023333662657383243,0.09565004990782935,100,0.03
12,288.0,99.16098281604056,99.07518969885652,98.71378174166105,87.4644878382002,4.087976778655214,9.079648940570248,63.014574915072416,0.017083098018260256,0.006431487414025868,-0.002287207162329043,100,0.03
13,312.0,101.30331521975258,101.20697261816944,100.79302528715309,89.05385285611109,4.446018858603312,9.836897897908235,66.50774999728687,-0.0023713381487228853,-0.00845373629832942,-0.07399110662636556,100,0.03
