,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,2.7132782488744007e-05,5.992759832127324e-14,0.0,0.002340867905870422,0.3728320248449696,0.0,0.0,0.0,0.0,20,0.001
1,24.0,25.77955407763488,25.779553772412672,25.77927080963569,21.858965364820882,0.024365931593750417,0.09548731954479782,13.666547586578266,0.03669503888579273,0.10808230698384048,0.5099883959364991,20,0.001
2,48.0,39.03403460261165,39.03403417049476,39.03378518350386,34.79209065636271,0.04810912784091511,0.10258028381539336,18.052270228003046,0.03830999558768679,0.011295495611593044,0.44079935091788675,20,0.001
3,72.0,51.64100558400085,51.64099868109192,51.64076812340357,46.684033221978794,0.05991147590410922,0.12209213186814552,23.587612631126838,0.027505236832971954,-0.018589883148116382,0.3267294046741007,20,0.001
4,96.0,62.31054124626801,62.31053266210845,62.310340949833694,56.55983574148347,0.06516431923729535,0.1435985697086298,29.180711649672052,0.09764647121776542,0.007017379266928893,0.2133700876463938,20,0.001
5,120.0,71.25779364757975,71.25777579933208,71.25758168409833,64.62156605258576,0.07011305724632047,0.16606523053338582,34.55113817960618,0.09154009464281222,-0.031313921270973315,0.15960770108788494,20,0.001
6,144.0,78.59859112023689,78.59856248328657,78.59838605961953,71.00753858451961,0.07725667813635127,0.18975984217613376,39.57398906143737,0.07863791379706069,-0.035473478147671426,0.15719230087693475,20,0.001
7,168.0,84.33168158842352,84.3316273421191,84.33139226889814,75.8125911845341,0.08634265926264952,0.21556004111569596,44.14927556080399,0.1032589023652473,0.007693132905649274,0.17557133312741163,20,0.001
8,192.0,88.64148638932126,88.64139404742438,88.64106809576691,79.39360299862035,0.09670270066861543,0.2437015709987748,48.326354025093075,0.08797013623396731,0.031063792742616975,0.21874197542778218,20,0.001
9,216.0,91.86304013236831,91.86294913590015,91.86262412073621,82.08848779880468,0.10832676050715344,0.275705121738733,52.216963232003906,0.0713527800329593,0.027920329587537006,0.23828803582052271,20,0.001
10,240.0,94.43845605828314,94.43836033283762,94.43795471571609,84.15004949894123,0.12131435912858546,0.3101135807086062,55.89729039749168,0.060898501460575134,0.032947610783903965,0.19651616575847794,20,0.001
11,264.0,96.8405693398111,96.84047003452277,96.83991895511924,85.86615937377886,0.13612274569819444,0.34777435684601027,59.47833889916199,0.02609278811664927,0.03100273096657182,0.09565004990782935,20,0.001
12,288.0,99.16098281604056,99.16083852218661,99.16009193088668,87.4644878382002,0.15138255094074907,0.38736835088491367,63.014574915072416,-0.013334141457411647,0.01859412437145947,-0.002287207162329043,20,0.001
13,312.0,101.30331521975258,101.30309771562744,101.3021775714742,89.05385285611109,0.16868419797274095,0.43136590152532184,66.50774999728687,-0.03111513522585975,0.018152323121139465,-0.07399110662636556,20,0.001
