,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,7.7761215e-06,7.549992708412892e-12,0.0,14.749465,337.2690469046931,0.0,0.0,0.0,0.0,2,0.1
1,6,112.91016,115.36243,224.08426428562635,112.38136765075146,45.510696,129.80714988606914,32.43323716978515,0.3088199818169641,0.4497277132152965,0.6066777323535535,2,0.1
2,12,192.71977,194.481,275.0071573151367,186.00796396921706,89.23326,143.64703259749552,57.10904607924701,0.37126112763760755,0.46862077898384064,0.5971454079912077,2,0.1
3,18,269.0638,265.97263,339.5270729318971,259.95288923292634,137.7199,170.8356790252097,86.89648625300123,0.4090560631243817,0.5051668345546777,0.6001853236109614,2,0.1
4,24,354.60367,344.51465,405.68236023539885,339.7023667446771,173.90604,202.4406255951526,121.58115188702745,0.436658911820011,0.49510477812846776,0.6056078301192965,2,0.1
5,30,437.2044,418.3185,475.6936837496348,417.31702980787037,198.40036,233.03358213224553,157.10501842721365,0.3995943266870205,0.47963164037342537,0.5993951195746988,2,0.1
6,36,519.9505,496.9486,548.1411065527174,493.0676223608355,217.8012,261.8031632351214,192.93371604982372,0.34877642206400267,0.44557554452664894,0.5865670408748929,2,0.1
7,42,591.3535,564.273,614.2243464206556,561.8336432542995,237.04684,289.77523208959,228.99907261939438,0.3189308806649068,0.4301557869858637,0.5801540043944237,2,0.1
8,48,664.89844,634.61395,680.5446541557219,628.9587913184877,258.14108,320.32741737756004,266.13087547075565,0.3342821075581623,0.4213376484263709,0.5778006871999483,2,0.1
9,54,735.2747,700.8233,747.7906262881762,693.8418848895614,282.54297,356.4348177317902,306.81565380981647,0.36322384738569424,0.46632120169515257,0.5771133329548976,2,0.1
10,60,812.6194,773.8019,821.5211331911154,758.909168813611,311.8042,399.4892218116328,349.84434129469565,0.3879865086229464,0.5119451728812224,0.570086610489936,2,0.1
11,66,885.0038,838.16174,891.779680104787,820.5399933669463,346.89304,449.4411896362329,395.46382588463507,0.4217105820006182,0.569660181537654,0.577647978513902,2,0.1
12,72,962.4838,904.9787,962.6601618470041,880.7704112683753,388.18433,504.187847511304,443.68049682674393,0.45263669282472857,0.6032625624804259,0.5856111133700662,2,0.1
13,78,1044.1428,971.6828,1035.2650159021248,941.755313353866,432.99744,560.9501194606339,493.4834288285948,0.48590624720131903,0.6450518788132079,0.6063996194949111,2,0.1
14,84,1136.2546,1046.0758,1113.3526393753214,1003.1980714673645,483.16003,617.4627789609701,544.0194350766578,0.5040163884125617,0.6626246558902779,0.6126649564855773,2,0.1
15,90,1225.8121,1115.6334,1188.3593467758644,1063.109495541582,534.53876,672.3646848347099,594.9868719815024,0.5231542687166831,0.6797123065151848,0.6268990418787639,2,0.1
16,96,1316.3401,1183.1595,1258.5754108269762,1119.3884543762235,586.0477,723.9211189773216,645.4216152725766,0.5205685953540468,0.6715958363276731,0.6301151766577863,2,0.1
17,102,1405.1111,1250.1769,1329.3022067044467,1175.9183020404557,635.31354,772.1724372271785,695.829641754326,0.5268902477087404,0.6603348912626665,0.6407337953726026,2,0.1
18,108,1491.6039,1318.6621,1398.7894987492919,1232.155321129343,683.8439,816.2492131565274,747.3517750188851,0.5127561363139003,0.6413599384085982,0.6479338406274585,2,0.1
19,114,1570.51,1380.9846,1462.658047074632,1288.3926908629358,729.2015,856.6184609183299,797.5314774299912,0.5206438373589354,0.6327006412472286,0.6563035423684137,2,0.1
