,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.00014509122,7.05879774189566e-13,0.0,445.486,10118.07140714079,0.0,0.0,0.0,0.0,10,3
1,6,112.91016,212.96996,1838.896428399426,109.03112567094885,188.3851,1019.0083945320184,43.22312164885984,0.7284108712239137,-0.015429876159181176,0.6390088313305667,10,3
2,12,192.71977,260.0265,1937.9193293671917,180.14663631032943,198.21068,1047.5781966841637,74.46781669048465,0.6659999144378029,-0.20523724527475057,0.6375593526177985,10,3
3,18,269.0638,326.0332,2111.4638711243347,248.21316709079207,226.2065,1164.3509039581706,111.02843807809028,0.6285588347331269,-0.22617367403183022,0.6518006446447444,10,3
4,24,354.60367,392.1708,2273.1308305346774,320.7752908561415,265.16586,1285.3163413929626,153.9353434139178,0.5168146217250498,-0.19738381402073724,0.6361418031484977,10,3
5,30,437.2044,461.23605,2427.453069285021,389.84051718368295,308.44812,1377.925135757406,198.81787474956909,0.4507987329652715,-0.17989962239459595,0.6279608748877562,10,3
6,36,519.9505,533.15295,2540.6548279027306,457.9957478603023,352.9438,1438.3990308807106,244.89211963377755,0.3962104145709761,-0.1799734294107636,0.6392741848326247,10,3
7,42,591.3535,599.41705,2641.0672455642407,517.9724407636503,397.49826,1476.8886342168078,292.0967402124739,0.41394046409037183,-0.18220703231911872,0.6511962941011243,10,3
8,48,664.89844,663.82245,2702.836282953851,576.5312551754718,443.12582,1502.044687340758,340.7754135036749,0.4150319944329878,-0.17986279206950184,0.6631501586867462,10,3
9,54,735.2747,727.9249,2765.4746923638054,631.0487908638355,490.82187,1519.4019474426648,393.0667239136071,0.458640929959735,-0.15099900332439728,0.6537203952239229,10,3
10,60,812.6194,793.6753,2811.459800907922,686.1137803326113,542.21313,1531.6878885330354,450.0855524493276,0.4651818019489144,-0.11703123093767509,0.6251976623985699,10,3
11,66,885.0038,853.837,2861.6114444886907,735.4440600525551,598.1989,1541.0564752524015,511.32353061573167,0.5055563366474978,-0.09130726035344147,0.5959510488118227,10,3
12,72,962.4838,908.3912,2886.8945417249524,782.80762719312,659.51794,1548.814058656497,575.0088013682205,0.5169646015108045,-0.07323929366025585,0.5609583154526375,10,3
13,78,1044.1428,966.92194,2920.878183163677,828.2283875189357,724.6125,1555.2330197972806,641.212389964967,0.5491302496880236,-0.04622312342639517,0.5376985579839256,10,3
14,84,1136.2546,1026.5432,2945.0732268136844,875.6684598857995,792.0681,1560.9283908815469,710.3168640437672,0.5532198408386226,-0.0183612552523061,0.517530283793606,10,3
15,90,1225.8121,1085.6675,2976.298007921237,919.6075944802793,859.35895,1566.5864007777957,781.8510702407114,0.5789517985900042,-0.0005432504773280044,0.49636191776622873,10,3
16,96,1316.3401,1136.5314,2986.8554723902625,960.9346527991243,925.05536,1571.8006930691888,855.3225669224711,0.581308739408184,0.013662837299661163,0.4482577887017063,10,3
17,102,1405.1111,1192.4425,3007.704805261362,1001.0954850434439,987.1775,1576.653914720795,930.1535507471257,0.5974176461497986,0.016505421726823365,0.39847893053834293,10,3
18,108,1491.6039,1245.4312,3022.3019354427042,1041.7949431659085,1046.192,1580.9190548068043,1005.7135219778821,0.5938428376760011,0.032891671315581315,0.33579868597493906,10,3
19,114,1570.51,1297.4984,3044.640744050204,1079.832865144366,1101.9181,1585.0593213951324,1081.1135402175296,0.6072753927520131,0.05674787094195809,0.2912677970108237,10,3
