,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,4.7081634e-05,9.929145684740043e-14,0.0,1.4842665,33.7269046904693,0.0,0.0,0.0,0.0,4,0.01
1,6,112.91016,112.93732,113.82690956998796,110.55252556815084,9.507619,25.938629169366436,39.30556687711431,0.1657875880000901,0.4616402407486601,0.6361734349130449,4,0.01
2,12,192.71977,192.48912,192.80847344615333,181.9824295575679,26.415129,39.36328087464044,67.71391357391265,0.2688327033705372,0.35959655813107644,0.636458503235399,4,0.01
3,18,269.0638,266.68094,266.00585463802213,251.70513604342202,58.295895,66.98662844554313,101.7340472063882,0.2608068716215257,0.31781935971384834,0.6535097310826853,4,0.01
4,24,354.60367,347.29156,345.94760489085286,326.23033968714134,93.99871,99.2883837033536,141.6137330555639,0.2581297157581761,0.30398339278031083,0.6481441406327575,4,0.01
5,30,437.2044,424.24225,422.877109116349,397.8367216390106,122.64396,126.49303881665061,182.98614529098586,0.24162975823878885,0.2774775220921364,0.6255373244308318,4,0.01
6,36,519.9505,503.112,502.15199460791274,467.8589824621483,144.40427,148.61651428677823,224.83359788086153,0.2528624533290854,0.27622100929076987,0.6229077654345245,4,0.01
7,42,591.3535,570.89307,570.4582024624722,530.7957028514825,163.08266,168.13838338304066,267.4310089147575,0.2875297233062745,0.29641952852898124,0.6178991831074184,4,0.01
8,48,664.89844,641.4243,641.2387569898665,592.5943396092723,183.13983,188.6641157507509,311.94939201863747,0.3364927650867432,0.34868130580746043,0.6257028751574596,4,0.01
9,54,735.2747,708.1413,708.2583338495118,653.0569258951515,206.90031,212.69630993960195,362.6122698394484,0.36770284806257675,0.41788170661096463,0.6127624629090178,4,0.01
10,60,812.6194,780.2272,780.7400927149761,715.4738021080437,237.1877,242.69964127426238,422.05290095804935,0.40812985981156713,0.4732886285360624,0.580256092728851,4,0.01
11,66,885.0038,844.52203,845.0029572248039,776.8620959195729,275.6256,281.0536285206796,488.36567177298315,0.46368355094699026,0.5301834577579481,0.5658850503461899,4,0.01
12,72,962.4838,910.3541,911.2187535502248,837.0165501693044,321.80466,326.92735026959093,556.8624484371128,0.4856554109367046,0.561061821721678,0.5491291319306779,4,0.01
13,78,1044.1428,975.8741,977.0288435557095,900.3156632094882,374.25693,380.022621799793,627.7162520139692,0.49406393031471907,0.5673571055042755,0.554585331341418,4,0.01
14,84,1136.2546,1047.7241,1048.9907389171851,966.0550208671045,431.5832,438.1534395452275,701.4222123836902,0.4798331011358316,0.5508531110185925,0.566373911212495,4,0.01
15,90,1225.8121,1114.8799,1115.8212497828413,1034.8740335337195,491.9552,499.61730913697676,777.2416911553099,0.47122381249617956,0.5178747287449028,0.5735573496500017,4,0.01
16,96,1316.3401,1179.8217,1181.5637041725286,1101.6381232513704,552.5851,563.2696419709797,855.0486564807977,0.44665638846811084,0.47802797174463585,0.5488209545085353,4,0.01
17,102,1405.1111,1243.766,1246.2477620513685,1173.7317459070377,612.6091,626.6716475162987,934.0407707362614,0.4228777121781539,0.4530595023955317,0.5233001487611523,4,0.01
18,108,1491.6039,1307.7977,1311.992369135625,1244.7504326347412,670.7155,687.4651315506615,1015.232688908575,0.3905611532593745,0.42517770609536987,0.4946873247359187,4,0.01
19,114,1570.51,1364.8385,1370.3613409307893,1318.9816918992967,726.8427,745.5146674497745,1096.0930343324903,0.3718155634319649,0.40676237573002066,0.48626230447061725,4,0.01
