,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,2.6534059e-05,2.0081094763876393e-10,0.0,450.32693,10118.07140714079,0.0,0.0,0.0,0.0,2,3
1,6,112.91016,243.23143,1918.974510738747,112.38136765075146,152.35542,870.8543338775627,32.43323716978515,0.7097990966029706,-0.0796207967455174,0.6066777323535535,2,3
2,12,192.71977,287.31027,2015.6055372562812,186.00796396921706,162.83772,893.7603293629536,57.10904607924701,0.6185813118700401,-0.13436781712289864,0.5971454079912077,2,3
3,18,269.0638,351.64682,2202.689823059881,259.95288923292634,190.55896,984.878166714721,86.89648625300123,0.5805823417426397,-0.18121536415697256,0.6001853236109614,2,3
4,24,354.60367,419.65033,2382.8734568073533,339.7023667446771,227.34886,1075.3032759787252,121.58115188702745,0.5311739446238593,-0.23517736220617438,0.6056078301192965,2,3
5,30,437.2044,491.81717,2552.3632089522885,417.31702980787037,266.11212,1140.0752097188267,157.10501842721365,0.5221500310811726,-0.26727770061599615,0.5993951195746988,2,3
6,36,519.9505,568.35754,2676.293722067303,493.0676223608355,304.36313,1178.028196456267,192.93371604982372,0.5188388054445461,-0.2779895644034282,0.5865670408748929,2,3
7,42,591.3535,639.27686,2781.652336856728,561.8336432542995,341.26782,1198.1449480175822,228.99907261939438,0.5505916406457182,-0.28413361253362207,0.5801540043944237,2,3
8,48,664.89844,709.6619,2846.9549904469604,628.9587913184877,378.12354,1209.6490181341871,266.13087547075565,0.5612274405028127,-0.26452854857166974,0.5778006871999483,2,3
9,54,735.2747,779.8558,2912.850544765943,693.8418848895614,414.77075,1216.302281229904,306.81565380981647,0.591754879100883,-0.2376371300189163,0.5771133329548976,2,3
10,60,812.6194,853.2662,2961.601012603021,758.909168813611,452.60397,1220.214628455685,349.84434129469565,0.6036084418833457,-0.2114416417089604,0.570086610489936,2,3
11,66,885.0038,922.23926,3013.4588683503994,820.5399933669463,493.30304,1222.2488050838608,395.46382588463507,0.6362834430483095,-0.16759470163716048,0.577647978513902,2,3
12,72,962.4838,989.19617,3039.637313664673,880.7704112683753,538.0835,1223.1759846093566,443.68049682674393,0.6505574023208923,-0.12958785624255173,0.5856111133700662,2,3
13,78,1044.1428,1060.9353,3073.747952004489,941.755313353866,586.04205,1223.0983892417814,493.4834288285948,0.677436654417445,-0.0892740707366305,0.6063996194949111,2,3
14,84,1136.2546,1135.4585,3098.581609661998,1003.1980714673645,635.17,1223.3580469285548,544.0194350766578,0.6757156623028613,-0.05224312707829621,0.6126649564855773,2,3
15,90,1225.8121,1209.2289,3130.415525054802,1063.109495541582,684.10944,1222.5290229475272,594.9868719815024,0.6843528545836292,-0.027239032129709673,0.6268990418787639,2,3
16,96,1316.3401,1275.5468,3142.4232623972057,1119.3884543762235,731.0644,1221.9281949451565,645.4216152725766,0.676363031592595,-0.013003904321563698,0.6301151766577863,2,3
17,102,1405.1111,1346.0046,3163.4092662743487,1175.9183020404557,775.76654,1221.1472765277226,695.829641754326,0.6743987928394524,0.005271951760346345,0.6407337953726026,2,3
18,108,1491.6039,1412.8452,3178.4163932051197,1232.155321129343,817.40717,1220.4996529669977,747.3517750188851,0.6652579770154111,0.005223631309473168,0.6479338406274585,2,3
19,114,1570.51,1477.4358,3200.22686114749,1288.3926908629358,856.48083,1220.6195393804555,797.5314774299912,0.6645971386721575,-0.0019801235864561483,0.6563035423684137,2,3
