,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.0001443703,3.9692021313932934e-13,0.0,148.46559,3372.69046904693,0.0,0.0,0.0,0.0,10,1
1,6,112.91016,145.66794,1145.9272427582794,109.03112567094885,130.52312,672.052056400178,43.22312164885984,0.5663542788902567,-0.16831165627790115,0.6390088313305667,10,1
2,12,192.71977,215.067,1167.8002352555038,180.14663631032943,163.66417,707.9312152024298,74.46781669048465,0.5823776897299036,0.1667623563352836,0.6375593526177985,10,1
3,18,269.0638,287.84113,1272.880485772567,248.21316709079207,198.89445,850.8811353176153,111.02843807809028,0.5991868525992537,0.34824572696340095,0.6518006446447444,10,1
4,24,354.60367,362.16516,1395.5403852781003,320.7752908561415,233.4276,1022.1863934231609,153.9353434139178,0.5909774220400913,0.42830326948492253,0.6361418031484977,10,1
5,30,437.2044,432.90823,1549.2736213425565,389.84051718368295,264.71387,1166.420657750216,198.81787474956909,0.5739700090509618,0.43443392604191267,0.6279608748877562,10,1
6,36,519.9505,508.52164,1674.6779679949227,457.9957478603023,295.00262,1267.5786350654464,244.89211963377755,0.5458698980527051,0.4021364576657559,0.6392741848326247,10,1
7,42,591.3535,573.9733,1798.9629010304093,517.9724407636503,327.2313,1337.4113046979544,292.0967402124739,0.5230379083067702,0.31477698849900543,0.6511962941011243,10,1
8,48,664.89844,641.13403,1883.8571756178126,576.5312551754718,363.17465,1387.410778408499,340.7754135036749,0.494084808936332,0.222579920710786,0.6631501586867462,10,1
9,54,735.2747,704.27374,1975.365853759335,631.0487908638355,405.2029,1424.1561464034914,393.0667239136071,0.47873998787426986,0.14599195895323006,0.6537203952239229,10,1
10,60,812.6194,772.34125,2044.4628415811476,686.1137803326113,454.83597,1451.2635959030283,450.0855524493276,0.4554173837195401,0.09345367446087358,0.6251976623985699,10,1
11,66,885.0038,831.7476,2121.2490055775893,735.4440600525551,513.1856,1470.8778306272939,511.32353061573167,0.45396870998133815,0.053709649218915294,0.5959510488118227,10,1
12,72,962.4838,889.87683,2169.0841767847464,782.80762719312,580.149,1484.6801175029389,575.0088013682205,0.4384709688734014,0.02556885918976338,0.5609583154526375,10,1
13,78,1044.1428,948.4866,2228.5171297964357,828.2283875189357,652.88153,1494.7273784708746,641.212389964967,0.4416754909744199,0.010481992496757462,0.5376985579839256,10,1
14,84,1136.2546,1011.8565,2272.894224171018,875.6684598857995,727.8898,1502.5443544834484,710.3168640437672,0.42882964304259485,0.0031143447561016295,0.517530283793606,10,1
15,90,1225.8121,1071.4524,2326.652771651737,919.6075944802793,801.5906,1508.7493670415274,781.8510702407114,0.4447729686958284,0.005099446704967213,0.49636191776622873,10,1
16,96,1316.3401,1126.1941,2356.951125673892,960.9346527991243,872.8617,1514.1167787970355,855.3225669224711,0.44413510957393737,0.006560003751915367,0.4482577887017063,10,1
17,102,1405.1111,1182.5198,2401.1246759313417,1001.0954850434439,940.6077,1519.0885498821062,930.1535507471257,0.4564191342580383,0.008043113895036619,0.39847893053834293,10,1
18,108,1491.6039,1239.0148,2433.8014006027192,1041.7949431659085,1004.2717,1523.7047510552788,1005.7135219778821,0.45580766774051396,-0.004986837552424157,0.33579868597493906,10,1
19,114,1570.51,1290.4788,2476.9130450587822,1079.832865144366,1063.1437,1528.1662708995875,1081.1135402175296,0.47484802106501495,-0.022569500755564683,0.2912677970108237,10,1
