,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.00014371947,3.2681472344563483e-13,0.0,14.81294,337.26904690469297,0.0,0.0,0.0,0.0,10,0.1
1,6,112.91016,114.72349,212.02812741310493,109.03112567094885,47.1935,157.69658140752614,43.22312164885984,0.3546709981544416,0.5807433871260576,0.6390088313305667,10,0.1
2,12,192.71977,193.02827,263.50294668548173,180.14663631032943,92.328926,174.75662158078362,74.46781669048465,0.42065023026122367,0.5285734437938748,0.6375593526177985,10,0.1
3,18,269.0638,262.9856,326.4019728990042,248.21316709079207,143.63028,207.42692123653418,111.02843807809028,0.46217787725998427,0.5995302606141049,0.6518006446447444,10,0.1
4,24,354.60367,339.4539,389.14780940149654,320.7752908561415,183.6245,245.63796733762823,153.9353434139178,0.5091376142903382,0.6164822313498749,0.6361418031484977,10,0.1
5,30,437.2044,411.54224,455.868692789302,389.84051718368295,212.51335,283.13180306791446,198.81787474956909,0.5254662239829007,0.6241757878461442,0.6279608748877562,10,0.1
6,36,519.9505,488.83423,525.6946185957099,457.9957478603023,236.5312,319.40728191491195,244.89211963377755,0.5235059981378636,0.5827479302267852,0.6392741848326247,10,0.1
7,42,591.3535,554.42535,587.8724247815389,517.9724407636503,261.06342,357.18052076590146,292.0967402124739,0.5292713449020164,0.5492765702164314,0.6511962941011243,10,0.1
8,48,664.89844,623.0659,648.9165119688772,576.5312551754718,289.13892,399.7513212544731,340.7754135036749,0.5401094744296979,0.524711748291696,0.6631501586867462,10,0.1
9,54,735.2747,686.5291,708.8036610119764,631.0487908638355,323.6623,449.85171641482447,393.0667239136071,0.5371837018687395,0.5308540878033933,0.6537203952239229,10,0.1
10,60,812.6194,755.5474,772.1983924263506,686.1137803326113,365.5367,508.6623765418754,450.0855524493276,0.5176931494818848,0.5230092744267552,0.6251976623985699,10,0.1
11,66,885.0038,813.97766,828.8358728347828,735.4440600525551,415.24728,574.7795523037997,511.32353061573167,0.5211606611501763,0.5513179975599266,0.5959510488118227,10,0.1
12,72,962.4838,872.67865,883.3772305416265,782.80762719312,473.0719,647.2253067595975,575.0088013682205,0.5189176963897013,0.56905373469904,0.5609583154526375,10,0.1
13,78,1044.1428,929.1792,939.533763222402,828.2283875189357,537.25854,722.3154078548974,641.212389964967,0.5227662146352107,0.6018910465695265,0.5376985579839256,10,0.1
14,84,1136.2546,991.5186,1000.2213008831386,875.6684598857995,606.9769,798.0428654634285,710.3168640437672,0.5076755373221137,0.6100498619353693,0.517530283793606,10,0.1
15,90,1225.8121,1047.9497,1058.7054399962656,919.6075944802793,678.27527,872.0972891191955,781.8510702407114,0.505811455041768,0.6256911975137689,0.49636191776622873,10,0.1
16,96,1316.3401,1101.8065,1112.0641532174357,960.9346527991243,748.0659,942.3195838402399,855.3225669224711,0.4964539367998587,0.6261201242224304,0.4482577887017063,10,0.1
17,102,1405.1111,1154.9198,1167.3264099274245,1001.0954850434439,815.49097,1007.5636259380153,930.1535507471257,0.49860897318735437,0.6397435464937439,0.39847893053834293,10,0.1
18,108,1491.6039,1209.7234,1222.722981222051,1041.7949431659085,879.58417,1067.6199195873617,1005.7135219778821,0.4972638732434992,0.6363537045432622,0.33579868597493906,10,0.1
19,114,1570.51,1257.0361,1273.978954178092,1079.832865144366,940.27295,1122.7097227495956,1081.1135402175296,0.5120282628888342,0.637950973095529,0.2912677970108237,10,0.1
