,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,5.3712414e-05,8.952754356630193e-13,0.0,436.5191,10118.07140714079,0.0,0.0,0.0,0.0,4,3
1,6,112.91016,221.26173,1866.7509640671758,110.55252556815084,174.11314,966.423698744949,39.30556687711431,0.691751680467769,-0.09830514983770003,0.6361734349130449,4,3
2,12,192.71977,267.45602,1967.9103166716745,181.9824295575679,184.34415,993.2612404968182,67.71391357391265,0.6120995952744095,-0.17011047905854806,0.636458503235399,4,3
3,18,269.0638,332.2694,2149.3515538246356,251.70513604342202,212.19505,1101.7958963174046,101.7340472063882,0.5833204230890215,-0.16439029157292318,0.6535097310826853,4,3
4,24,354.60367,399.0725,2319.037102175646,326.23033968714134,249.12811,1213.0531641253365,141.6137330555639,0.518797460596284,-0.17552095265063353,0.6481441406327575,4,3
5,30,437.2044,469.1998,2479.379990035054,397.8367216390106,289.623,1296.6962645428337,182.98614529098586,0.5045716090493183,-0.20121410389033048,0.6255373244308318,4,3
6,36,519.9505,542.95337,2596.9076511275575,467.8589824621483,330.9666,1349.801148884133,224.83359788086153,0.46738009459926483,-0.20608831635519917,0.6229077654345245,4,3
7,42,591.3535,610.8942,2699.029918577675,530.7957028514825,372.6868,1381.7419818004996,267.4310089147575,0.4982925980403115,-0.20733610107856146,0.6178991831074184,4,3
8,48,664.89844,676.98065,2762.141802562925,592.5943396092723,415.21002,1401.6940241710008,311.94939201863747,0.4927111847604204,-0.21485553140462824,0.6257028751574596,4,3
9,54,735.2747,743.5455,2825.8178106343075,653.0569258951515,459.28885,1414.6949849639298,362.6122698394484,0.5305141394935804,-0.19924127294440916,0.6127624629090178,4,3
10,60,812.6194,812.0483,2872.7732895719837,715.4738021080437,507.5026,1424.2094274062883,422.05290095804935,0.5383420349384134,-0.15775946301781144,0.580256092728851,4,3
11,66,885.0038,876.59406,2922.8654903931397,776.8620959195729,560.482,1431.7427935901214,488.36567177298315,0.5684131498798397,-0.11243131263498306,0.5658850503461899,4,3
12,72,962.4838,936.4591,2947.944431850478,837.0165501693044,617.6281,1437.307104437171,556.8624484371128,0.5684566222110371,-0.0813679611954173,0.5491291319306779,4,3
13,78,1044.1428,1001.554,2981.3902804115114,900.3156632094882,677.98303,1441.3337494392918,627.7162520139692,0.5834745521526745,-0.06226754560550998,0.554585331341418,4,3
14,84,1136.2546,1068.1573,3005.9586412020176,966.0550208671045,740.11,1444.7606174503571,701.4222123836902,0.5742512160288047,-0.029666412217027916,0.566373911212495,4,3
15,90,1225.8121,1135.1969,3036.2844897596174,1034.8740335337195,802.0967,1447.49450509717,777.2416911553099,0.584011605758907,0.002428686440712314,0.5735573496500017,4,3
16,96,1316.3401,1193.6901,3047.0318866368657,1101.6381232513704,861.5964,1450.3091275404004,855.0486564807977,0.5752525100845133,0.03452423229078841,0.5488209545085353,4,3
17,102,1405.1111,1256.1655,3066.472285805682,1173.7317459070377,918.4873,1452.4580413611268,934.0407707362614,0.5815503073932056,0.05099864532236886,0.5233001487611523,4,3
18,108,1491.6039,1315.5505,3081.2635500291585,1244.7504326347412,971.327,1454.5184437596226,1015.232688908575,0.5794558617305613,0.055339075760990265,0.4946873247359187,4,3
19,114,1570.51,1373.1731,3103.4212071043844,1318.9816918992967,1021.64044,1456.8174914904052,1096.0930343324903,0.5953458225723309,0.06211064063448296,0.48626230447061725,4,3
