,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.0005077172,8.266903058156476e-13,0.0,0.1472484,3.3726904690469297,0.0,0.0,0.0,0.0,100,0.001
1,6,112.91016,112.91019,112.90339701610361,107.55041128822116,1.1963214,3.54161540865799,45.956755718925244,0.2282750100981889,0.44741575161945735,0.6410786071251804,100,0.001
2,12,192.71977,192.7117,192.68977674318327,178.35434296714362,3.7793765,5.95450542634159,79.44384110948246,0.2719902966038753,0.33862610403134485,0.6419859939894406,100,0.001
3,18,269.0638,268.95758,268.8659598914367,244.8009720030318,10.160508,12.07265007809809,117.12645267373689,0.2600847824852775,0.29269007069998787,0.6656834901024725,100,0.001
4,24,354.60367,354.19928,354.04461286115554,315.32815063902837,19.745188,21.374792882806865,160.31993048796986,0.24628972815134886,0.2688447980064815,0.6484822106084789,100,0.001
5,30,437.2044,436.28967,436.1206804949822,382.2623269308131,30.091026,31.454992459519204,204.89756379206145,0.21058561213219454,0.2263723903448338,0.6438384281884133,100,0.001
6,36,519.9505,518.5231,518.3536111675113,449.007980670793,39.84794,41.015411491597966,249.95575616643788,0.20539833220416437,0.2146164958977615,0.6594373278784894,100,0.001
7,42,591.3535,589.3611,589.1973306153635,506.6182597844262,49.559395,50.51890943432383,295.64981302972444,0.21507387207565573,0.22248808529130354,0.6730627307390683,100,0.001
8,48,664.89844,662.2502,662.0767990855719,563.4267244243337,59.95359,60.64522505001316,342.4151163034909,0.2198213168143614,0.22892242133899726,0.6854847990828474,100,0.001
9,54,735.2747,731.81744,731.6715621639785,615.5361375802652,72.648224,73.3741747992223,391.4914452764777,0.2616133360408182,0.2699938692698587,0.6846750388188366,100,0.001
10,60,812.6194,807.8099,807.7144738268213,668.9629932761545,88.7017,89.43693010642815,443.5248166614446,0.319529168552958,0.3285858637414118,0.667713573956884,100,0.001
11,66,885.0038,878.0029,877.9754177619183,714.9264292539077,110.225105,111.08677373491179,498.5758038161037,0.38771270029800287,0.3998727246068662,0.6523907446342411,100,0.001
12,72,962.4838,952.3928,952.3902830727129,759.304056121301,137.34576,137.97258320279494,555.9067072312174,0.41695860231792176,0.4307824210394359,0.6295527588219683,100,0.001
13,78,1044.1428,1029.1844,1029.142703098176,800.5429927590612,170.37961,171.09388312997197,615.5700634791158,0.41354683896757466,0.4266940310243315,0.619166998288864,100,0.001
14,84,1136.2546,1114.6819,1114.4594053937817,844.1987153121494,207.80457,208.6494056151687,678.4249389668279,0.40126844654764177,0.4094797490477968,0.6022034487393132,100,0.001
15,90,1225.8121,1197.4261,1197.2153664988566,882.8467210724691,247.45119,248.29743068673946,743.6902320364819,0.3928052113326879,0.39620536590319466,0.5854437218036673,100,0.001
16,96,1316.3401,1279.7518,1279.465031650975,919.4704820279999,287.75754,288.47598081655974,811.0962410139539,0.3726594992998793,0.3739360391222615,0.5540613286225737,100,0.001
17,102,1405.1111,1361.2717,1360.9015073496728,953.766545739795,327.72195,328.2363180141771,880.4001279883901,0.3602752252271131,0.3604719131173159,0.5275299365474508,100,0.001
18,108,1491.6039,1441.3497,1440.8264437152347,989.3678259519821,367.18198,367.4193113396385,950.6070538912583,0.3575577185825837,0.35633628933953404,0.4930025898049987,100,0.001
19,114,1570.51,1513.0139,1512.427840069976,1020.7714850598531,406.98737,406.94240900657405,1020.9258577188591,0.3634763017694222,0.36244055662546903,0.468503638128404,100,0.001
