,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,1.2094918e-05,2.991819921255445e-11,0.0,43.481815,1011.8071407140789,0.0,0.0,0.0,0.0,2,0.3
1,6,112.91016,124.69875,525.7648782623154,112.38136765075146,79.01716,267.58139512967267,32.43323716978515,0.4481249654351693,0.36749319263607294,0.6066777323535535,2,0.3
2,12,192.71977,202.43074,548.0433832171367,186.00796396921706,124.06329,279.6428158704872,57.10904607924701,0.44566955638982875,0.5142824969562166,0.5971454079912077,2,0.3
3,18,269.0638,275.02795,630.6094790959685,259.95288923292634,165.22467,338.8995788009329,86.89648625300123,0.473010364040574,0.6811898132604817,0.6001853236109614,2,0.3
4,24,354.60367,353.95917,727.8587467061727,339.7023667446771,196.71709,436.6035043949271,121.58115188702745,0.44633645859632476,0.7549856715494877,0.6056078301192965,2,0.3
5,30,437.2044,426.52652,869.3685204280719,417.31702980787037,221.17508,546.0160278496711,157.10501842721365,0.3807646292939385,0.7830352472181547,0.5993951195746988,2,0.3
6,36,519.9505,505.27292,993.7951865690416,493.0676223608355,242.99402,646.1835234877408,192.93371604982372,0.33450647422887503,0.7683060733007393,0.5865670408748929,2,0.3
7,42,591.3535,573.05286,1127.3139315004312,561.8336432542995,265.37653,730.4476931361244,228.99907261939438,0.3364273288720978,0.7362687619772937,0.5801540043944237,2,0.3
8,48,664.89844,644.2033,1225.6528119794305,628.9587913184877,290.85025,800.6449249326571,266.13087547075565,0.3720307500953529,0.7066773617903336,0.5778006871999483,2,0.3
9,54,735.2747,712.1353,1339.3711120235273,693.8418848895614,320.64474,859.5690372978765,306.81565380981647,0.4179405561277034,0.6639495756452106,0.5771133329548976,2,0.3
10,60,812.6194,786.96735,1429.2172508898173,758.909168813611,355.3251,909.445134918159,349.84434129469565,0.4533722750514557,0.6160250483337902,0.570086610489936,2,0.3
11,66,885.0038,854.7773,1530.1213898350857,820.5399933669463,396.03058,950.7637235253368,395.46382588463507,0.5167277585154886,0.5682777710992379,0.577647978513902,2,0.3
12,72,962.4838,924.73193,1600.4798403455811,880.7704112683753,443.1053,984.8137126145832,443.68049682674393,0.560700827487944,0.5218116897836669,0.5856111133700662,2,0.3
13,78,1044.1428,996.4126,1684.36303929423,941.755313353866,495.1934,1011.909856328473,493.4834288285948,0.6022633629255822,0.4743814833884892,0.6063996194949111,2,0.3
14,84,1136.2546,1074.3708,1746.402000982538,1003.1980714673645,549.1561,1032.9815312589942,544.0194350766578,0.6232042588272043,0.4324051796484096,0.6126649564855773,2,0.3
15,90,1225.8121,1148.633,1819.6612310723579,1063.109495541582,602.75494,1048.9572094163989,594.9868719815024,0.6506567116951629,0.3877650350004703,0.6268990418787639,2,0.3
16,96,1316.3401,1218.9921,1866.723928215834,1119.3884543762235,653.9996,1063.6634245699654,645.4216152725766,0.660865978036487,0.3422926886391652,0.6301151766577863,2,0.3
17,102,1405.1111,1289.412,1929.3651407700754,1175.9183020404557,702.93506,1076.733330190111,695.829641754326,0.6728536655119601,0.2882126095825574,0.6407337953726026,2,0.3
18,108,1491.6039,1359.1561,1975.6464691524088,1232.155321129343,747.916,1088.7701296953385,747.3517750188851,0.6709619267630169,0.24552827887773573,0.6479338406274585,2,0.3
19,114,1570.51,1422.6438,2033.4749301790437,1288.3926908629358,789.7243,1101.0306844869574,797.5314774299912,0.678308979988144,0.19634424289637017,0.6563035423684137,2,0.3
