,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,1.250315e-06,7.244881435110924e-14,0.0,0.14597361,3.3726904690468036,0.0,0.0,0.0,0.0,2,0.001
1,6,112.91016,112.91028,112.9054558262399,112.38136765075146,1.1740912,3.4443077392883588,32.43323716978515,0.14550006952968145,0.32320228138436724,0.6066777323535535,2,0.001
2,12,192.71977,192.71129,192.69797059565937,186.00796396921706,3.7261646,5.7783357779208675,57.10904607924701,0.1736434354115955,0.2459190581839209,0.5971454079912077,2,0.001
3,18,269.0638,268.95895,268.90808514207583,259.95288923292634,10.007974,11.432491009670269,86.89648625300123,0.1587844095986618,0.1948719164546903,0.6001853236109614,2,0.001
4,24,354.60367,354.24167,354.18147060293444,339.7023667446771,19.02899,19.75010584762202,121.58115188702745,0.14511712516039624,0.17859191743243422,0.6056078301192965,2,0.001
5,30,437.2044,436.3859,436.4024678162924,417.31702980787037,28.48322,28.562045661943266,157.10501842721365,0.10811913267659198,0.1447431258316305,0.5993951195746988,2,0.001
6,36,519.9505,518.67786,518.6867227164332,493.0676223608355,36.983677,36.99688464578595,192.93371604982372,0.10766961777306139,0.14575320611537115,0.5865670408748929,2,0.001
7,42,591.3535,589.67883,589.7830931972786,561.8336432542995,45.289017,45.45777223358181,228.99907261939438,0.13045019021939877,0.16135108696646352,0.5801540043944237,2,0.001
8,48,664.89844,662.844,662.7917381912147,628.9587913184877,54.06187,54.52940355473961,266.13087547075565,0.14096051762601594,0.16520857809449552,0.5778006871999483,2,0.001
9,54,735.2747,732.54175,732.5237927340569,693.8418848895614,64.647156,66.12070945042421,306.81565380981647,0.17825849258801355,0.21320814657744586,0.5771133329548976,2,0.001
10,60,812.6194,808.9341,808.7292703720713,758.909168813611,77.46509,79.60268261848736,349.84434129469565,0.21573160517851966,0.2615032055161462,0.570086610489936,2,0.001
11,66,885.0038,879.8864,879.2945461991397,820.5399933669463,94.5383,97.98063642213602,395.46382588463507,0.27399961987641214,0.32987554122606927,0.577647978513902,2,0.001
12,72,962.4838,955.949,954.4676091544077,880.7704112683753,116.30712,120.71811663484254,443.68049682674393,0.29532376595746523,0.34067238969668245,0.5856111133700662,2,0.001
13,78,1044.1428,1034.8821,1031.7550503397185,941.755313353866,143.88145,149.19941249005956,493.4834288285948,0.3003631247702199,0.33577980025326176,0.6063996194949111,2,0.001
14,84,1136.2546,1122.6083,1118.1912687839729,1003.1980714673645,176.28323,182.45947620302067,544.0194350766578,0.30101497108873176,0.31089585377548973,0.6126649564855773,2,0.001
15,90,1225.8121,1207.0742,1202.1104207837511,1063.109495541582,209.72597,216.0174360711751,594.9868719815024,0.2927287093582115,0.3031523421305681,0.6268990418787639,2,0.001
16,96,1316.3401,1291.7167,1286.5597345243289,1119.3884543762235,243.77435,250.44722297293205,645.4216152725766,0.2694971869262211,0.28130605190769553,0.6301151766577863,2,0.001
17,102,1405.1111,1375.7482,1370.2077786150298,1175.9183020404557,276.22885,282.9262518221966,695.829641754326,0.25694568331054946,0.27726573030148044,0.6407337953726026,2,0.001
18,108,1491.6039,1457.6693,1452.7680174530396,1232.155321129343,307.89532,315.19141781460473,747.3517750188851,0.24621545795502445,0.27652630878926954,0.6479338406274585,2,0.001
19,114,1570.51,1531.8698,1527.023916477568,1288.3926908629358,339.69946,347.1309028532697,797.5314774299912,0.25136887285163007,0.27930595368072897,0.6563035423684137,2,0.001
