,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.000203213,4.615344256138485e-13,0.0,0.44584194,10.11807140714079,0.0,0.0,0.0,0.0,20,0.003
1,6,112.91016,112.91156,112.92309660359882,107.55041128822116,3.382988,9.678652552062541,45.956755718925244,0.22584248993529538,0.4626360363526407,0.6410786071251804,20,0.003
2,12,192.71977,192.66698,192.56464654768394,178.35434296714362,10.346357,15.832755967352066,79.44384110948246,0.2689896252156444,0.3512878966589468,0.6419859939894406,20,0.003
3,18,269.0638,268.4303,267.9533701031391,244.8009720030318,26.279255,30.616428588175292,117.12645267373689,0.2539564473139561,0.3040573447741434,0.6656834901024725,20,0.003
4,24,354.60367,352.36554,351.5865683833488,315.32815063902837,47.610542,50.85444710374286,160.31993048796986,0.23569909833060482,0.27912177656233617,0.6484822106084789,20,0.003
5,30,437.2044,432.7745,431.9944523600213,382.2623269308131,67.865746,70.24014608905934,204.89756379206145,0.2012783695520714,0.23984720150614483,0.6438384281884133,20,0.003
6,36,519.9505,513.69073,513.0349208362111,449.007980670793,85.164894,86.93821949320002,249.95575616643788,0.19371066923211394,0.22228705115009453,0.6594373278784894,20,0.003
7,42,591.3535,583.23303,582.7337596921234,506.6182597844262,101.02304,102.32294858464678,295.64981302972444,0.22442033372995146,0.23580957896442684,0.6730627307390683,20,0.003
8,48,664.89844,654.9502,654.5123570848687,563.4267244243337,117.70852,118.7309570845465,342.4151163034909,0.2663127091303606,0.2677857402889387,0.6854847990828474,20,0.003
9,54,735.2747,723.2195,722.7655784528963,615.5361375802652,137.65706,138.51888269670997,391.4914452764777,0.3338021512404878,0.326324037435427,0.6846750388188366,20,0.003
10,60,812.6194,797.4518,797.0428040519824,668.9629932761545,163.42155,164.05177859374788,443.5248166614446,0.40227362982790416,0.39547755524476114,0.667713573956884,20,0.003
11,66,885.0038,864.5207,863.9892929685674,714.9264292539077,196.81694,197.37155843212548,498.5758038161037,0.4639079896679498,0.46308847699153977,0.6523907446342411,20,0.003
12,72,962.4838,934.2215,933.7399610300398,759.304056121301,237.44795,237.85597139029807,555.9067072312174,0.4836564311656966,0.4907381717421661,0.6295527588219683,20,0.003
13,78,1044.1428,1004.06036,1003.9399214896994,800.5429927590612,284.69144,285.0934790977278,615.5700634791158,0.4816541458756566,0.48957230676247243,0.619166998288864,20,0.003
14,84,1136.2546,1081.4689,1081.7957440536625,844.1987153121494,338.11877,337.5018767783211,678.4249389668279,0.4473503056702268,0.46051156839460633,0.6022034487393132,20,0.003
15,90,1225.8121,1155.2701,1155.9967732908322,882.8467210724691,394.9492,392.6599758951105,743.6902320364819,0.413720165949464,0.4347721766485719,0.5854437218036673,20,0.003
16,96,1316.3401,1227.9982,1228.9023125754568,919.4704820279999,452.97797,448.57744823711636,811.0962410139539,0.3713345959908454,0.3961612798987175,0.5540613286225737,20,0.003
17,102,1405.1111,1299.8602,1300.996903304164,953.766545739795,510.1652,503.72866007025556,880.4001279883901,0.3455882684422149,0.37284289132085197,0.5275299365474508,20,0.003
18,108,1491.6039,1370.9814,1372.3765291048012,989.3678259519821,564.81134,557.081348782944,950.6070538912583,0.3289436870610422,0.3526871822511159,0.4930025898049987,20,0.003
19,114,1570.51,1434.3126,1435.9361322000277,1020.7714850598531,617.8149,609.5394470885649,1020.9258577188591,0.3252113513095368,0.3449439538427185,0.468503638128404,20,0.003
