,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.00020355426,4.613470088538218e-13,0.0,4.4280744,101.1807140714079,0.0,0.0,0.0,0.0,20,0.03
1,6,112.91016,113.12433,124.0019161463108,107.55041128822116,21.895336,67.0500840893686,45.956755718925244,0.2766214201694403,0.5290639900316336,0.6410786071251804,20,0.03
2,12,192.71977,192.06871,197.80127025672266,178.35434296714362,53.34095,89.34002883054144,79.44384110948246,0.33077441876590635,0.43993925220963315,0.6419859939894406,20,0.03
3,18,269.0638,263.33102,265.2350865017924,244.8009720030318,100.78127,129.76904133570275,117.12645267373689,0.3513133802668775,0.4516388011738628,0.6656834901024725,20,0.03
4,24,354.60367,339.84833,339.23568957260926,315.32815063902837,144.4315,172.07066950310133,160.31993048796986,0.38234531580003467,0.4912237243870172,0.6484822106084789,20,0.03
5,30,437.2044,413.05927,410.5006177554424,382.2623269308131,176.24475,207.48210421072062,204.89756379206145,0.41127629334787247,0.5162269207483479,0.6438384281884133,20,0.03
6,36,519.9505,490.1779,486.7272418632052,449.007980670793,200.6059,237.04513554446999,249.95575616643788,0.44533116061869826,0.5428628832844015,0.6594373278784894,20,0.03
7,42,591.3535,556.44934,551.8079634798189,506.6182597844262,223.72403,264.66905915299935,295.64981302972444,0.5035867439162325,0.5775354774172405,0.6730627307390683,20,0.03
8,48,664.89844,625.04016,619.1756880138387,563.4267244243337,249.4207,294.248156248539,342.4151163034909,0.5569001633670583,0.613685980549355,0.6854847990828474,20,0.03
9,54,735.2747,689.08405,681.5169069542821,615.5361375802652,280.2141,328.8232849130606,391.4914452764777,0.5890454281858182,0.6324130183121704,0.6846750388188366,20,0.03
10,60,812.6194,758.1834,748.7126013370059,668.9629932761545,318.25024,370.8256786245278,443.5248166614446,0.6033138153410894,0.626338458023058,0.667713573956884,20,0.03
11,66,885.0038,817.0184,805.7478346783458,714.9264292539077,364.9287,421.8494857094406,498.5758038161037,0.6168423962202048,0.6265175154719331,0.6523907446342411,20,0.03
12,72,962.4838,876.18506,862.8779448009823,759.304056121301,420.10498,482.0173069134386,555.9067072312174,0.6170889415949369,0.6242647739680306,0.6295527588219683,20,0.03
13,78,1044.1428,932.7463,917.559922341944,800.5429927590612,483.14624,549.9164525159814,615.5700634791158,0.617471122451787,0.6301770287489972,0.619166998288864,20,0.03
14,84,1136.2546,994.98376,978.1227586249502,844.1987153121494,552.10376,623.2995903636162,678.4249389668279,0.6058799781045198,0.6237005519729124,0.6022034487393132,20,0.03
15,90,1225.8121,1050.6759,1032.7216940520339,882.8467210724691,624.18915,698.4589557889798,743.6902320364819,0.5932336446746524,0.6279117138689706,0.5854437218036673,20,0.03
16,96,1316.3401,1104.2947,1085.1123141555236,919.4704820279999,697.09735,773.2003407929994,811.0962410139539,0.5661385168458262,0.6191480641726325,0.5540613286225737,20,0.03
17,102,1405.1111,1156.6165,1137.110518644327,953.766545739795,768.33405,846.1326403559655,880.4001279883901,0.5462750186984283,0.6147326874105925,0.5275299365474508,20,0.03
18,108,1491.6039,1210.899,1191.1039533066141,989.3678259519821,836.8134,915.606834666881,950.6070538912583,0.5198300512405237,0.5958684385451641,0.4930025898049987,20,0.03
19,114,1570.51,1257.8473,1238.323346568946,1020.7714850598531,901.9809,980.9497532873526,1020.9258577188591,0.5046877980274941,0.5874671258240065,0.468503638128404,20,0.03
