,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.00014365395,3.262806671160483e-13,0.0,1.4802868,33.7269046904693,0.0,0.0,0.0,0.0,10,0.01
1,6,112.91016,112.93073,113.74247945445283,109.03112567094885,9.56145,26.923265866410052,43.22312164885984,0.22722691475486922,0.5045928676457538,0.6390088313305667,10,0.01
2,12,192.71977,192.4322,192.51547646276637,180.14663631032943,26.72223,41.24682847118198,74.46781669048465,0.28331668291354273,0.3776604562897845,0.6375593526177985,10,0.01
3,18,269.0638,266.35394,265.0352635037121,248.21316709079207,59.317356,71.08247568958805,111.02843807809028,0.2812372090577025,0.34445910268726276,0.6518006446447444,10,0.01
4,24,354.60367,346.55136,344.1466564933237,320.7752908561415,96.09084,106.13682259946857,153.9353434139178,0.2831533303438816,0.3383997994024477,0.6361418031484977,10,0.01
5,30,437.2044,423.08203,420.3621723621143,389.84051718368295,126.14065,135.89328371165857,198.81787474956909,0.26877705330815627,0.33269844437810103,0.6279608748877562,10,0.01
6,36,519.9505,501.63373,499.1347691096662,457.9957478603023,149.31581,159.34613898324326,244.89211963377755,0.27166215514394576,0.3389675342872924,0.6392741848326247,10,0.01
7,42,591.3535,569.2085,567.1222110936684,517.9724407636503,170.03181,180.4549086778842,292.0967402124739,0.30974011395714407,0.37274916925852375,0.6511962941011243,10,0.01
8,48,664.89844,639.2785,637.3143379038833,576.5312551754718,192.34729,203.018415310723,340.7754135036749,0.37394885897469865,0.43960667212601745,0.6631501586867462,10,0.01
9,54,735.2747,705.5447,703.7921556631147,631.0487908638355,218.44482,229.90386884923387,393.0667239136071,0.4269104789879269,0.4925329496912865,0.6537203952239229,10,0.01
10,60,812.6194,777.3395,774.7573924342656,686.1137803326113,251.15144,263.54074537889255,450.0855524493276,0.46825692105934974,0.522790940949669,0.6251976623985699,10,0.01
11,66,885.0038,840.06226,837.0055029897497,735.4440600525551,292.185,305.70735782051867,511.32353061573167,0.5133506586166781,0.5605800069148683,0.5959510488118227,10,0.01
12,72,962.4838,903.8234,900.1302257904367,782.80762719312,341.91788,356.36227751539445,575.0088013682205,0.540559267556351,0.5784294877885041,0.5609583154526375,10,0.01
13,78,1044.1428,966.3807,962.478996184192,828.2283875189357,400.14417,414.9441839087854,641.212389964967,0.5527990806195551,0.5857508713456747,0.5376985579839256,10,0.01
14,84,1136.2546,1034.9517,1030.9417260246466,875.6684598857995,464.4654,479.6442935221556,710.3168640437672,0.5384471950307712,0.5729715038767953,0.517530283793606,10,0.01
15,90,1225.8121,1098.4294,1094.361613765708,919.6075944802793,531.4109,547.0729989855178,781.8510702407114,0.5166863956332014,0.5564280069090922,0.49636191776622873,10,0.01
16,96,1316.3401,1159.6876,1155.6791694942979,960.9346527991243,598.3246,615.5399991922784,855.3225669224711,0.48198180874540797,0.5282837135830444,0.4482577887017063,10,0.01
17,102,1405.1111,1219.567,1215.9115280349406,1001.0954850434439,664.36707,682.454658701112,930.1535507471257,0.4558409874632115,0.5041047692473356,0.39847893053834293,10,0.01
18,108,1491.6039,1280.2474,1277.2267187470152,1041.7949431659085,728.58606,747.418753012909,1005.7135219778821,0.42807933323013925,0.4764446861880487,0.33579868597493906,10,0.01
19,114,1570.51,1334.0454,1331.4596124375464,1079.832865144366,790.23956,809.8493701450784,1081.1135402175296,0.4155960113104508,0.4580086763786836,0.2912677970108237,10,0.01
