,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0,0.0,0.00014370125,3.262628882895436e-13,0.0,0.44077313,10.11807140714079,0.0,0.0,0.0,0.0,10,0.003
1,6,112.91016,112.91145,112.92197840520313,109.03112567094885,3.3603718,9.630231603136433,43.22312164885984,0.19750131389238143,0.45285132184469656,0.6390088313305667,10,0.003
2,12,192.71977,192.66719,192.58827089924395,180.14663631032943,10.316166,15.655932314465447,74.46781669048465,0.25455836306429724,0.3430483090972256,0.6375593526177985,10,0.003
3,18,269.0638,268.4272,268.04945630361624,248.21316709079207,26.178192,30.071450749804796,111.02843807809028,0.24078121724569845,0.29814357704774996,0.6518006446447444,10,0.003
4,24,354.60367,352.3899,351.7814598058776,320.7752908561415,47.167526,50.009860202208316,153.9353434139178,0.2296681724827916,0.27187105387714866,0.6361418031484977,10,0.003
5,30,437.2044,432.784,432.28719139540186,389.84051718368295,67.37931,69.1546633380683,198.81787474956909,0.19551912604121402,0.2222214711815406,0.6279608748877562,10,0.003
6,36,519.9505,513.6479,513.3091350249229,457.9957478603023,84.52802,85.52229653042484,244.89211963377755,0.1858389786819193,0.20236282200844455,0.6392741848326247,10,0.003
7,42,591.3535,583.219,582.9846723785333,517.9724407636503,100.27414,100.68993239181903,292.0967402124739,0.20528737593096288,0.21818948061413168,0.6511962941011243,10,0.003
8,48,664.89844,654.8888,654.7093958333149,576.5312551754718,116.52693,116.86150556887198,340.7754135036749,0.2471891338333704,0.24988999931961717,0.6631501586867462,10,0.003
9,54,735.2747,723.16144,722.9962965328906,631.0487908638355,136.10927,136.39015888397049,393.0667239136071,0.3066353580057633,0.31371505159158897,0.6537203952239229,10,0.003
10,60,812.6194,797.497,797.4817183636948,686.1137803326113,161.92691,161.5524119163413,450.0855524493276,0.37577151121202784,0.3850830672952207,0.6251976623985699,10,0.003
11,66,885.0038,864.4253,865.0102392296333,735.4440600525551,195.49715,194.20175981328234,511.32353061573167,0.44699998103508837,0.44684246665273814,0.5959510488118227,10,0.003
12,72,962.4838,934.0609,934.947769962868,782.80762719312,235.59164,233.43446048637782,575.0088013682205,0.48042441790376317,0.4722976504842205,0.5609583154526375,10,0.003
13,78,1044.1428,1004.1229,1005.4171441650435,828.2283875189357,282.12402,280.060757112901,641.212389964967,0.4787964528098601,0.4739555452310309,0.5376985579839256,10,0.003
14,84,1136.2546,1082.3406,1083.619609134255,875.6684598857995,334.0788,332.24107024004513,710.3168640437672,0.4471891070483676,0.4472345966291926,0.517530283793606,10,0.003
15,90,1225.8121,1156.7981,1158.1729378911255,919.6075944802793,388.5494,387.4270105601,781.8510702407114,0.41073268618244746,0.4202243336696812,0.49636191776622873,10,0.003
16,96,1316.3401,1230.373,1231.2018890140268,960.9346527991243,444.2379,443.419217289876,855.3225669224711,0.37145761303691693,0.3831287450208533,0.4482577887017063,10,0.003
17,102,1405.1111,1303.1105,1303.1741836085043,1001.0954850434439,499.31802,498.3478391030716,930.1535507471257,0.3426543238205634,0.3649832909484828,0.39847893053834293,10,0.003
18,108,1491.6039,1375.632,1374.6517092694864,1041.7949431659085,552.7512,551.9943477944198,1005.7135219778821,0.3203336286753204,0.3488807902331651,0.33579868597493906,10,0.003
19,114,1570.51,1439.949,1438.6011650153323,1079.832865144366,604.66595,603.9378662464975,1081.1135402175296,0.31456719503366426,0.3415743683492028,0.2912677970108237,10,0.003
