,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,6.068445e-08,1.296182661937055e-16,7.405699e-08,2.0041478,1.0,4.6333238e-08,0.0,0.0,0.0,10,1
1,0.1,0.05588127,0.43792936,0.22935282610927546,0.049459893,0.781386,0.920762448787551,0.023880567,0.594421725772062,,0.8728474827863779,10,1
2,0.2,0.079982676,0.6698304,0.4811618700917942,0.064928256,0.7710422,0.9647888784024635,0.043918423,0.9343822778354139,0.4004516831907269,0.8307894235930923,10,1
3,0.3,0.10753608,0.85899466,0.6950741471117345,0.08282581,0.77658206,0.9729206466717311,0.06364478,0.8021051923090076,0.7059738039482668,0.7991329783334403,10,1
4,0.4,0.1393597,0.9375195,0.8258523886109339,0.10438275,0.7671826,0.9489775694078708,0.08837102,0.4650871761677209,0.7130732485080226,0.672626432290389,10,1
5,0.5,0.17468156,0.9486809,0.8930436341015133,0.1303225,0.749479,0.9152623220731215,0.11928268,0.30190481858485607,0.6642709484009507,0.47865409111185814,10,1
6,0.6,0.21172813,0.9351663,0.9245985362191239,0.16074955,0.73230076,0.8825518308854664,0.15498188,0.2483984136794186,0.603407815862905,0.38151839921391206,10,1
7,0.7000000000000001,0.25040543,0.91749316,0.9404016128497705,0.19720376,0.7159798,0.854507391904268,0.19383739,0.23540396372981182,0.5765219246665862,0.3789722009220325,10,1
8,0.8,0.2912747,0.9084907,0.9518064157916626,0.24059097,0.7030987,0.8333324393113588,0.234347,0.2610518769455439,0.5369304886238724,0.4273463374716556,10,1
9,0.9,0.33769873,0.9130738,0.9626390497148546,0.2933459,0.6961422,0.8189497098203813,0.27489913,0.2800366020985258,0.5171370416161258,0.49996770149350794,10,1
10,1.0,0.39167947,0.92266744,0.9724777574686021,0.35185656,0.6957788,0.8102617262978365,0.31552282,0.27872280594148285,0.4779495008893741,0.606210570761144,10,1
11,1.1,0.45122534,0.92626506,0.980483052117145,0.40965784,0.70035046,0.8057100907909559,0.35562688,0.26762565707437924,0.4275391084865156,0.7047207073280387,10,1
12,1.2,0.5121384,0.9261798,0.9856270692074005,0.4635209,0.7079429,0.8040375053005087,0.39399666,0.30004145286024625,0.3283259275069322,0.7846956676832024,10,1
13,1.3,0.5724909,0.9281062,0.9884663422748282,0.5106844,0.71867543,0.8041917297897156,0.43153468,0.38105397825836995,0.2177869884034257,0.8381865730640778,10,1
14,1.4000000000000001,0.62914634,0.9314226,0.9910927418549845,0.55018634,0.73156184,0.8055116035451108,0.46857998,0.4346711149048245,0.16501171618733085,0.8588987652436642,10,1
15,1.5,0.6814356,0.936823,0.9934838771383793,0.58471036,0.7454776,0.8075702011120991,0.5041206,0.48134899127817,0.11954941107093926,0.8678503788169015,10,1
16,1.6,0.7289586,0.9425567,0.9961165941749766,0.6150297,0.75711673,0.8100603062029056,0.5379259,0.45734511110521,0.07012925670543431,0.8709332435437207,10,1
17,1.7,0.77449256,0.947573,0.9985792430445897,0.64527035,0.7640728,0.812352676097562,0.5692488,0.4125687396905486,0.06399464574426829,0.8684114625598405,10,1
18,1.8,0.81713927,0.9519393,1.000166129057842,0.6747221,0.7656676,0.8135229861964444,0.5988617,0.42410616186161687,0.05122426376933383,0.8535880097771189,10,1
19,1.9000000000000001,0.8570148,0.95726794,1.0005622672966008,0.7030446,0.7633961,0.8137413388732196,0.6271907,0.39905765109216734,-0.0012826018326854342,0.8498032687277653,10,1
20,2.0,0.89276797,0.96246153,1.000858259043042,0.7291667,0.75909746,0.8129004186031794,0.6543567,0.34149145675939124,-0.02196018112951596,0.8438136848994403,10,1
