,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,7.010896e-09,2.404143019588691e-16,0.0,0.061753776,0.030000000000000013,0.0,0.0,0.0,0.0,2,0.03
1,0.1,0.05588127,0.056069285,0.05594422074644642,0.050963152,0.049975354,0.026501062624567206,0.0072283926,0.5465667288588708,0.039135396893979886,,2,0.03
2,0.2,0.079982676,0.08079363,0.0802443391322177,0.069327,0.05879938,0.0309168970770321,0.0132169705,-0.038912719524355724,-0.004395613306296054,0.8579613913996699,2,0.03
3,0.3,0.10753608,0.10988531,0.10815564648478992,0.09144182,0.07626386,0.03714985910222851,0.019646758,-0.008520654376028376,-0.025737151844355197,0.8631819619454264,2,0.03
4,0.4,0.1393597,0.14426202,0.14051505240430703,0.12059971,0.090652786,0.04417317513011554,0.026771674,0.09113089392772653,0.03237642373110141,0.7958826273041028,2,0.03
5,0.5,0.17468156,0.18280075,0.1765181318391742,0.15879375,0.101394184,0.05178942006439622,0.034576077,0.20186720006093134,0.12044418468366037,0.6896573497247531,2,0.03
6,0.6,0.21172813,0.22347417,0.21443441965044388,0.20647009,0.108656436,0.05973935264292566,0.043481402,0.2797037593908277,0.25079346157103277,0.6159886384962994,2,0.03
7,0.7000000000000001,0.25040543,0.26596615,0.2543122073944579,0.26522735,0.11427288,0.06824148958272966,0.05413817,0.3185222032629897,0.3656828575485152,0.6079249550506156,2,0.03
8,0.8,0.2912747,0.31042662,0.2965321302696689,0.33253732,0.12073035,0.07740559074068408,0.066847056,0.33141348113853125,0.4502966251712387,0.6153710029069043,2,0.03
9,0.9,0.33769873,0.35913438,0.34362219978752107,0.40506628,0.12779404,0.08738448647363546,0.08216738,0.3299327621615772,0.5123161197012243,0.6485921668921586,2,0.03
10,1.0,0.39167947,0.41319954,0.3968505364933634,0.477767,0.1364889,0.09829699842950618,0.10043915,0.3167775272868915,0.568235339356326,0.6864537512307334,2,0.03
11,1.1,0.45122534,0.46990594,0.45419530668053837,0.54752016,0.14580588,0.10970299305118283,0.12089384,0.3044966476860372,0.6231133959823827,0.7081052491792102,2,0.03
12,1.2,0.5121384,0.5264667,0.5121438347771365,0.6093961,0.15480804,0.12151258102283222,0.14303714,0.29112655551894917,0.6631614569375452,0.7244446327659797,2,0.03
13,1.3,0.5724909,0.58160377,0.5681260906979678,0.6615403,0.16286953,0.1331915637583671,0.16725585,0.2728208211338821,0.6862680045361507,0.7464785312073441,2,0.03
14,1.4000000000000001,0.62914634,0.6325425,0.6208602063696931,0.7068187,0.17113888,0.14471608893755988,0.192995,0.25761178941996343,0.7033272681692576,0.7397175033256923,2,0.03
15,1.5,0.6814356,0.68008816,0.6696202227562205,0.7466105,0.18054198,0.15595988588094128,0.21991657,0.23764033097488313,0.706471039766595,0.7321041448690633,2,0.03
16,1.6,0.7289586,0.7236319,0.7137154751569138,0.7806895,0.18961595,0.16661528399596703,0.24787045,0.22555100423183946,0.7003598343202919,0.7301972112780691,2,0.03
17,1.7,0.77449256,0.7642635,0.7556589098058281,0.8123546,0.1987754,0.1771150237383891,0.27390626,0.22233177600208054,0.6819137915909389,0.7210836521347685,2,0.03
18,1.8,0.81713927,0.80057377,0.7936692228120967,0.8430158,0.20778319,0.18773113478363473,0.29862744,0.19888203731029694,0.668812811288809,0.6911598217370144,2,0.03
19,1.9000000000000001,0.8570148,0.83390486,0.828207506419,0.87207514,0.2158185,0.19754635070522178,0.3228757,0.1633796454687587,0.6578022209716071,0.6576185278737074,2,0.03
20,2.0,0.89276797,0.8645976,0.8577170802935052,0.90003407,0.22241364,0.2071375553701292,0.3457591,0.12797383743765214,0.6403808304649669,0.6221885182807748,2,0.03
