,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,1.1212794e-07,2.66889933602275e-16,0.0,5.7297616,3.0,0.0,0.0,0.0,0.0,4,3
1,0.1,0.05588127,0.73065394,0.8641502405960875,0.04915567,0.8800405,1.4133124321167025,0.020002857,0.9320028931271004,,,4,3
2,0.2,0.079982676,0.91220933,1.0944453402882497,0.064463414,0.7537938,1.1750288788218273,0.03733221,0.8091826369551572,0.3437266040074336,0.7621846427542485,4,3
3,0.3,0.10753608,1.0619986,1.1542327067887124,0.08202847,0.70214707,1.0412901657465765,0.055844393,0.11398191959113188,0.18292351944711857,0.6966883553647314,4,3
4,0.4,0.1393597,1.1348879,1.154825561217512,0.10308003,0.68358624,0.9461023353752074,0.08073756,-0.32799488670287075,0.016828515180034462,0.5796879480258363,4,3
5,0.5,0.17468156,1.1530641,1.1407872852318681,0.12869744,0.67416286,0.8735000853545523,0.11226055,-0.4034372624021624,-0.023921195923305154,0.4124530963655147,4,3
6,0.6,0.21172813,1.137111,1.123633510800777,0.15916064,0.6678678,0.8177767217577901,0.14894868,-0.41386542873323406,-0.007919438518587622,0.3390428530085749,4,3
7,0.7000000000000001,0.25040543,1.1061363,1.109036603137261,0.19612978,0.6595535,0.7753130084671138,0.18907675,-0.36709581888730036,0.016414884795869656,0.3385893659556521,4,3
8,0.8,0.2912747,1.0797342,1.0997935875542628,0.24046685,0.64956427,0.744462507233657,0.23082869,-0.26476754546992326,0.033929988468041176,0.3771120641560633,4,3
9,0.9,0.33769873,1.0645428,1.0953538994587317,0.2958231,0.64245045,0.7236081024118649,0.27223602,-0.18703376657793597,0.02270916505584436,0.4476014821122158,4,3
10,1.0,0.39167947,1.0557032,1.0936807978270386,0.35950154,0.6391281,0.7110535582361707,0.3131867,-0.1406635196921958,-0.03101068392430278,0.5435631465326125,4,3
11,1.1,0.45122534,1.0467438,1.092853132464904,0.42416033,0.6399742,0.7044205103571268,0.3526078,-0.12117272282044049,-0.06512041183474862,0.6373377751497383,4,3
12,1.2,0.5121384,1.0365273,1.0920075962916445,0.48398674,0.64395875,0.7016241863333277,0.38873705,-0.10942290951568928,-0.08907872743196998,0.723909811558057,4,3
13,1.3,0.5724909,1.025363,1.0909317240987269,0.5354069,0.6515719,0.70150172041064,0.42376244,-0.074976212134026,-0.12008811061065366,0.777584246848169,4,3
14,1.4000000000000001,0.62914634,1.013337,1.0903868080517305,0.57823986,0.6626965,0.7035378811552769,0.45873263,-0.03599659722679614,-0.1520170491348197,0.7960547660702779,4,3
15,1.5,0.6814356,1.0048505,1.0918249122691424,0.616147,0.67807835,0.7061990200672013,0.4924474,-0.003393203986937158,-0.13315380170028907,0.8065471600395961,4,3
16,1.6,0.7289586,1.0039113,1.0931932354473706,0.65002924,0.69710445,0.709659290613686,0.5241726,0.02672032626798141,-0.13823417103034077,0.8204536961699523,4,3
17,1.7,0.77449256,1.0123018,1.092631434966719,0.68310124,0.7167711,0.7130426304522743,0.5532132,0.037060819839874415,-0.14037599722036748,0.8162326633148068,4,3
18,1.8,0.81713927,1.0257984,1.090434595319625,0.71469814,0.7319751,0.7149945876746544,0.58045125,0.01606129678274197,-0.13641047406340692,0.800572808471329,4,3
19,1.9000000000000001,0.8570148,1.0395901,1.0884348413661549,0.7457552,0.7398208,0.7162563560147156,0.6071386,0.009612502514482129,-0.1423703817578866,0.7824741401072841,4,3
20,2.0,0.89276797,1.050012,1.0872743969445087,0.7752442,0.73846793,0.7150579975648239,0.6326064,0.05310633182727766,-0.10392824851429869,0.7706568029947122,4,3
