,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,5.1243376e-08,9.895270701144374e-17,0.0,1.9567709,1.0,0.0,0.0,0.0,0.0,4,1
1,0.1,0.05588127,0.46051094,0.2911913777206225,0.04915567,0.74648714,0.8821568896431707,0.020002857,0.7919978866964025,,,4,1
2,0.2,0.079982676,0.68996817,0.5726849649198649,0.064463414,0.71763635,0.8941155513305473,0.03733221,0.8732374295885926,0.5745755444120525,0.7621846427542485,4,1
3,0.3,0.10753608,0.87832505,0.7941898161705545,0.08202847,0.7102944,0.8827986656291573,0.055844393,0.7514414304323402,0.6741329205346603,0.6966883553647314,4,1
4,0.4,0.1393597,0.95842195,0.9219533615361463,0.10308003,0.6939898,0.8497283989064128,0.08073756,0.5783532779258933,0.6062340575727692,0.5796879480258363,4,1
5,0.5,0.17468156,0.9741392,0.9806473172685543,0.12869744,0.67186826,0.8117202801034245,0.11226055,0.5169368581137962,0.47212515594502147,0.4124530963655147,4,1
6,0.6,0.21172813,0.96357006,1.0047402755735038,0.15916064,0.6523605,0.7772846998893372,0.14894868,0.4869746285664544,0.36140310498200107,0.3390428530085749,4,1
7,0.7000000000000001,0.25040543,0.9464438,1.0161506294548097,0.19612978,0.6346624,0.7496006703480579,0.18907675,0.47006786027425157,0.30099744658450384,0.3385893659556521,4,1
8,0.8,0.2912747,0.93741894,1.023964418963173,0.24046685,0.62067527,0.7293943458396799,0.23082869,0.4734175910120366,0.24423144302867175,0.3771120641560633,4,1
9,0.9,0.33769873,0.9423007,1.030154497945645,0.2958231,0.6137843,0.7150075211909127,0.27223602,0.47626050852166035,0.19324215317994933,0.4476014821122158,4,1
10,1.0,0.39167947,0.9517608,1.0367032366612798,0.35950154,0.61345166,0.7063741218212396,0.3131867,0.46456146127489956,0.14524758415414998,0.5435631465326125,4,1
11,1.1,0.45122534,0.95633656,1.0415779493641986,0.42416033,0.6171579,0.7022547401442806,0.3526078,0.4441781934276915,0.09986529460465654,0.6373377751497383,4,1
12,1.2,0.5121384,0.95759857,1.0443547226626086,0.48398674,0.6233041,0.7006560393864039,0.38873705,0.44215807938446905,0.03951002060051447,0.723909811558057,4,1
13,1.3,0.5724909,0.95881414,1.0466587580989213,0.5354069,0.6335814,0.701222369145651,0.42376244,0.44745958774276506,0.014624925480799859,0.777584246848169,4,1
14,1.4000000000000001,0.62914634,0.96239775,1.049191521360767,0.57823986,0.64649314,0.7023612374060254,0.45873263,0.45456040790305474,0.02492115792491616,0.7960547660702779,4,1
15,1.5,0.6814356,0.9702401,1.0518293239702206,0.616147,0.6592912,0.7037800849640704,0.4924474,0.44858868668309343,0.047403901589293564,0.8065471600395961,4,1
16,1.6,0.7289586,0.979564,1.0546347708613952,0.65002924,0.66951185,0.7064367224136056,0.5241726,0.42790864470527684,0.0010841096118036557,0.8204536961699523,4,1
17,1.7,0.77449256,0.9860282,1.056221201741677,0.68310124,0.67520213,0.7090413066984549,0.5532132,0.40120369445156717,0.0015047473586017226,0.8162326633148068,4,1
18,1.8,0.81713927,0.9901964,1.056778924366934,0.71469814,0.67587924,0.7102506949412019,0.58045125,0.38172795522539216,-0.020745354071147432,0.800572808471329,4,1
19,1.9000000000000001,0.8570148,0.99526304,1.0569889338477354,0.7457552,0.6729187,0.7108903127506117,0.6071386,0.35861344736936346,-0.07034536615689996,0.7824741401072841,4,1
20,2.0,0.89276797,1.0009489,1.0575165952232315,0.7752442,0.6683041,0.7104242189119863,0.6326064,0.3335120496843082,-0.08903632545501891,0.7706568029947122,4,1
