,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,9.729234e-08,2.1636973816596893e-16,7.405699e-08,5.9667044,3.0,4.6333238e-08,0.0,0.0,0.0,10,3
1,0.1,0.05588127,0.72671276,0.7160718865831708,0.049459893,0.91151935,1.5075012784292678,0.023880567,0.7947810462139022,,0.8728474827863779,10,3
2,0.2,0.079982676,0.9056548,0.9453397918150407,0.064928256,0.7975669,1.3207524665001795,0.043918423,0.7967836645437963,0.41599048562655955,0.8307894235930923,10,3
3,0.3,0.10753608,1.0497055,1.0360089886381356,0.08282581,0.75841975,1.186019244887887,0.06364478,-0.39256893767862716,0.42120201517542444,0.7991329783334403,10,3
4,0.4,0.1393597,1.1169235,1.0599924657192223,0.10438275,0.74642736,1.082396767911797,0.08837102,-0.5970764651905807,0.3287879433497865,0.672626432290389,10,3
5,0.5,0.17468156,1.1315395,1.0611842336090256,0.1303225,0.7427918,1.0029844332922278,0.11928268,-0.6190106356197208,0.2347432930820866,0.47865409111185814,10,3
6,0.6,0.21172813,1.1134093,1.0541143533085517,0.16074955,0.74180645,0.9403872735223062,0.15498188,-0.6297202997821123,0.12762873007321354,0.38151839921391206,10,3
7,0.7000000000000001,0.25040543,1.0808597,1.0454537156643304,0.19720376,0.7371319,0.8925784138720126,0.19383739,-0.5945177053896544,0.0947723216088654,0.3789722009220325,10,3
8,0.8,0.2912747,1.0527542,1.0410796548990444,0.24059097,0.7295143,0.857422537438041,0.234347,-0.5146124154314657,0.07448939477302267,0.4273463374716556,10,3
9,0.9,0.33769873,1.0371349,1.039933965514745,0.2933459,0.7229424,0.8329004778263742,0.27489913,-0.42695964508755707,0.07031225645396713,0.49996770149350794,10,3
10,1.0,0.39167947,1.0287774,1.039468919164614,0.35185656,0.71916616,0.8174841055899149,0.31552282,-0.37339185089282256,0.08255816708983553,0.606210570761144,10,3
11,1.1,0.45122534,1.019689,1.0387388743501786,0.40965784,0.71840787,0.8089644932456296,0.35562688,-0.3432954684671645,0.06061100180013653,0.7047207073280387,10,3
12,1.2,0.5121384,1.0089644,1.0380299641819064,0.4635209,0.7208899,0.8058672328385998,0.39399666,-0.30582134345259315,0.0037874443719027747,0.7846956676832024,10,3
13,1.3,0.5724909,0.9976565,1.0373044743358417,0.5106844,0.72809196,0.8058661226274549,0.43153468,-0.2521583051904132,-0.003025220296344279,0.8381865730640778,10,3
14,1.4000000000000001,0.62914634,0.9845501,1.0366571843977748,0.55018634,0.7405138,0.8080415536838431,0.46857998,-0.19868633947160716,-0.02856042293613833,0.8588987652436642,10,3
15,1.5,0.6814356,0.973345,1.0365971218994807,0.58471036,0.75773627,0.81157604333769,0.5041206,-0.06736522356278009,-0.07944637056891225,0.8678503788169015,10,3
16,1.6,0.7289586,0.9695246,1.0368369103256951,0.6150297,0.7784966,0.8154149371712338,0.5379259,0.060837598487585756,-0.04070625266855409,0.8709332435437207,10,3
17,1.7,0.77449256,0.97537845,1.036293837869176,0.64527035,0.8010909,0.8189182446084682,0.5692488,0.09438962164299583,-0.021187142368310638,0.8684114625598405,10,3
18,1.8,0.81713927,0.98708713,1.0352150106720983,0.6747221,0.8193552,0.8216632306290776,0.5988617,0.05922963756804942,-0.035583492344336984,0.8535880097771189,10,3
19,1.9000000000000001,0.8570148,0.9987471,1.0339036173163842,0.7030446,0.8305904,0.8226384591886551,0.6271907,0.021422080197269912,-0.016261248271228358,0.8498032687277653,10,3
20,2.0,0.89276797,1.007109,1.0325170661780931,0.7291667,0.8329328,0.8220918189099787,0.6543567,0.06715187576844386,0.0038047561002423013,0.8438136848994403,10,3
