,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,1.0001759e-07,2.19517116249522e-16,1.3958126e-07,6.003289,3.0,9.0786514e-08,0.0,0.0,0.0,20,3
1,0.1,0.05588127,0.7229416,0.6719124758598466,0.049011216,0.9200516,1.530043888319945,0.02553962,0.6832459560816346,,0.8658651453305906,20,3
2,0.2,0.079982676,0.9023551,0.8979083625697486,0.06416258,0.81085145,1.35941242376042,0.047319412,0.7978845411493211,0.46068398168832536,0.8312501311611428,20,3
3,0.3,0.10753608,1.0453383,0.994849504365498,0.08155752,0.7765294,1.2273113036809664,0.06955758,-0.47445355974664294,0.5829543983049692,0.7691108040941635,20,3
4,0.4,0.1393597,1.1119155,1.0251176454666815,0.102302715,0.7671779,1.1221587312257688,0.09792273,-0.6256110030429274,0.5126381080901488,0.6208798909410561,20,3
5,0.5,0.17468156,1.1258218,1.0300025283584406,0.12741116,0.7652913,1.0411935761465245,0.13332878,-0.6237431310228936,0.4463985895114522,0.43420665709546874,20,3
6,0.6,0.21172813,1.1070881,1.0268048897817508,0.1571352,0.76537687,0.9775811086868559,0.17437729,-0.6280749553203352,0.39424546003849903,0.3554701251441618,20,3
7,0.7000000000000001,0.25040543,1.0738064,1.0223196739596656,0.19360414,0.76196486,0.9282544831805197,0.21921393,-0.5960638821000488,0.33297419629180963,0.3617611268082104,20,3
8,0.8,0.2912747,1.0443591,1.0198412488153374,0.23761857,0.75487876,0.8919489685056279,0.2660541,-0.5438934605989486,0.27815371288271173,0.41823700599923347,20,3
9,0.9,0.33769873,1.0273205,1.0196149167946362,0.29013747,0.74804235,0.8666836438155627,0.31304076,-0.4852369127666202,0.27700622265827635,0.4950544842897994,20,3
10,1.0,0.39167947,1.0188313,1.0207981457373125,0.34657586,0.7440703,0.8504706458944257,0.35958427,-0.44738822411621343,0.2543323812427998,0.5874203843492621,20,3
11,1.1,0.45122534,1.0102563,1.0217793856850246,0.40151545,0.74296325,0.8414158211053048,0.4049734,-0.3955727421833448,0.18466111794656978,0.6675341815500593,20,3
12,1.2,0.5121384,0.99981844,1.0218625685957943,0.4524762,0.74554265,0.8377642160663552,0.44839248,-0.3638001728758598,0.12240853566074351,0.7397106741207943,20,3
13,1.3,0.5724909,0.98787856,1.0213860594854511,0.49717045,0.75292754,0.837685732075049,0.4900355,-0.3187941745878278,0.0743277756323731,0.7918416553166356,20,3
14,1.4000000000000001,0.62914634,0.97357136,1.0206820784955462,0.534502,0.76551425,0.8399561526687628,0.53070205,-0.22826574042239064,0.02467411907803234,0.8211420892003545,20,3
15,1.5,0.6814356,0.96166414,1.020092813079092,0.56750464,0.78317237,0.8436209085961001,0.5692514,-0.056015313049614796,0.0019721525493028346,0.838006327501485,20,3
16,1.6,0.7289586,0.95725256,1.0195048785454917,0.59751743,0.80438656,0.8475809241833702,0.6051015,0.07206956089447429,-0.009132402862655405,0.8488104101262801,20,3
17,1.7,0.77449256,0.96209705,1.0190214321384612,0.62752265,0.82740855,0.8511196930980399,0.6381542,0.07096786670355114,-0.01770106393541781,0.8587275674561122,20,3
18,1.8,0.81713927,0.97213817,1.0184665968269448,0.65600127,0.84643036,0.8537662765253963,0.6691483,0.034632782053360095,-0.05759073273877074,0.8494023216505493,20,3
19,1.9000000000000001,0.8570148,0.98256403,1.0175498031411563,0.6836321,0.85840154,0.8548800901523146,0.69868284,0.04561966023353064,-0.06692092138944108,0.8440335511705802,20,3
20,2.0,0.89276797,0.9906515,1.0160973301209266,0.7100395,0.86116064,0.8542524540709507,0.72661394,0.08951753422447083,-0.02756392277592695,0.8515917919210342,20,3
