,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,3.124071e-08,4.6222022948644236e-17,0.0,0.60091835,0.29999999999999993,0.0,0.0,0.0,0.0,4,0.3
1,0.1,0.05588127,0.13506944,0.067970786903142,0.04915567,0.41838372,0.2939752804021658,0.020002857,0.5222612234581204,0.01641643372209035,,4,0.3
2,0.2,0.079982676,0.27645168,0.12491628279817495,0.064463414,0.46404457,0.34112793081081033,0.03733221,0.8527459677024021,0.05397184228753834,0.7621846427542485,4,0.3
3,0.3,0.10753608,0.44309044,0.2090555399666473,0.08202847,0.5223192,0.39742467355644395,0.055844393,0.9043923982957413,0.2374653863996834,0.6966883553647314,4,0.3
4,0.4,0.1393597,0.56181186,0.31261352095272227,0.10308003,0.53991646,0.44627133409665387,0.08073756,0.8935734127289234,0.5522566538253224,0.5796879480258363,4,0.3
5,0.5,0.17468156,0.62862223,0.4181530267532197,0.12869744,0.5367831,0.48213133575479156,0.11226055,0.8624084202105218,0.7114989856578285,0.4124530963655147,4,0.3
6,0.6,0.21172813,0.66350496,0.5111752644023108,0.15916064,0.5273517,0.5062966813671789,0.14894868,0.8192411045099788,0.775669504658645,0.3390428530085749,4,0.3
7,0.7000000000000001,0.25040543,0.68408597,0.5874973839302053,0.19612978,0.5171459,0.5217385962901833,0.18907675,0.7796311312087247,0.8006012867962301,0.3385893659556521,4,0.3
8,0.8,0.2912747,0.70404375,0.6483227892008836,0.24046685,0.51091146,0.5315731623623168,0.23082869,0.7484599093585108,0.8207997125152547,0.3771120641560633,4,0.3
9,0.9,0.33769873,0.73096377,0.6980624495772599,0.2958231,0.51080835,0.5397862574547427,0.27223602,0.7154880046248668,0.8091023874821183,0.4476014821122158,4,0.3
10,1.0,0.39167947,0.75851345,0.7397679876494769,0.35950154,0.5167116,0.5474320046239561,0.3131867,0.6706798792490222,0.7801527817687753,0.5435631465326125,4,0.3
11,1.1,0.45122534,0.7808726,0.7742252835291704,0.42416033,0.5251555,0.5556451625896371,0.3526078,0.6367188955223605,0.7510611782947617,0.6373377751497383,4,0.3
12,1.2,0.5121384,0.80206156,0.8027981655007175,0.48398674,0.53260046,0.5634519623066195,0.38873705,0.6247345873820827,0.7263123146045277,0.723909811558057,4,0.3
13,1.3,0.5724909,0.8241055,0.827793258208214,0.5354069,0.5394857,0.5704531005977611,0.42376244,0.6162003535079669,0.7298209915521323,0.777584246848169,4,0.3
14,1.4000000000000001,0.62914634,0.84470475,0.8502178972437799,0.57823986,0.5471241,0.5771396794137469,0.45873263,0.6065854214765053,0.7232392168657148,0.7960547660702779,4,0.3
15,1.5,0.6814356,0.8659923,0.8700428839192991,0.616147,0.5547327,0.5836102130288755,0.4924474,0.587576926978349,0.7005457249540277,0.8065471600395961,4,0.3
16,1.6,0.7289586,0.8857258,0.8883500146805698,0.65002924,0.56292355,0.5895308178674975,0.5241726,0.5500298417414929,0.6666765521519293,0.8204536961699523,4,0.3
17,1.7,0.77449256,0.9001481,0.9037225731598216,0.68310124,0.56953496,0.5940217600424875,0.5532132,0.5120448235539725,0.602656832845759,0.8162326633148068,4,0.3
18,1.8,0.81713927,0.9107988,0.9167393046087461,0.71469814,0.5736175,0.5981892133398519,0.58045125,0.4768571871421877,0.5554082084433256,0.800572808471329,4,0.3
19,1.9000000000000001,0.8570148,0.9218485,0.9285499238370002,0.7457552,0.57605124,0.6019763587854015,0.6071386,0.4674631596078062,0.5176458527419592,0.7824741401072841,4,0.3
20,2.0,0.89276797,0.93385714,0.9395750438330042,0.7752442,0.5782425,0.6051693536835593,0.6326064,0.43776578651208675,0.4746183003147361,0.7706568029947122,4,0.3
