,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,1.5261064e-07,2.8876865376545093e-16,7.3640877e-07,0.002016455,0.001,5.222537e-07,0.0,0.0,0.0,100,0.001
1,0.1,0.05588127,0.055881463,0.05588133832178599,0.04962185,0.0016319426,0.0010332951468421505,0.02898232,0.012592423907670326,-0.016515378705755136,0.864940546202502,100,0.001
2,0.2,0.079982676,0.07998339,0.07998295775795758,0.06527133,0.0019162991,0.0012332547484518385,0.05317562,-0.18066326448012673,-0.2518219310864334,0.8543107482907396,100,0.001
3,0.3,0.10753608,0.10753783,0.10753673987876507,0.08312454,0.002498834,0.0014897435739349117,0.07834218,-0.2401137696253959,-0.0109348464674689,0.8038379547146237,100,0.001
4,0.4,0.1393597,0.13936274,0.1393609085109156,0.10471211,0.0030125629,0.0017725856756748955,0.110788055,-0.2600426785316861,0.20318396240622555,0.6276057651492165,100,0.001
5,0.5,0.17468156,0.17468563,0.17468343627304037,0.13094395,0.003430344,0.002079972500571181,0.15046962,-0.28246950864209236,0.3772056654645718,0.43635895175968537,100,0.001
6,0.6,0.21172813,0.21173242,0.21173070737521785,0.16173379,0.0037728942,0.002415261086561532,0.19527492,-0.28514518624700935,0.47684840608184564,0.36075802614473573,100,0.001
7,0.7000000000000001,0.25040543,0.25040868,0.2504085364976484,0.19892359,0.0041087694,0.00278895034411081,0.24267876,-0.25888803841558183,0.5513144013982002,0.3738429159733673,100,0.001
8,0.8,0.2912747,0.29127553,0.2912776688695823,0.24341594,0.004500457,0.0032129894900296213,0.29037997,-0.1884522573133096,0.6118832218477653,0.4456294716237314,100,0.001
9,0.9,0.33769873,0.33769453,0.33769988584346816,0.29535177,0.004989714,0.0036960607661613845,0.33660546,-0.14320573275362306,0.6585792445940549,0.5246827339339136,100,0.001
10,1.0,0.39167947,0.39166495,0.3916755558618544,0.35018915,0.005587572,0.0042441160946828,0.3811623,-0.06527949391468188,0.6881312371250622,0.614227723188842,100,0.001
11,1.1,0.45122534,0.45118463,0.45121072440098164,0.40264606,0.006293521,0.004877463590386183,0.42398837,0.04048783216484657,0.7116106040835648,0.6979414464663112,100,0.001
12,1.2,0.5121384,0.51206315,0.5121082023286609,0.45040658,0.0071448702,0.005628414005146758,0.46484742,0.14247817065056798,0.7342826540345825,0.7715566460279808,100,0.001
13,1.3,0.5724909,0.572361,0.5724358825850083,0.4917905,0.008105752,0.006477213840872513,0.5041794,0.1991421431504518,0.743237375869609,0.8260629978938782,100,0.001
14,1.4000000000000001,0.62914634,0.6289561,0.6290608572911286,0.5269003,0.009208711,0.007433209253699923,0.54238236,0.243005265018012,0.7370776455967583,0.8483495845127104,100,0.001
15,1.5,0.6814356,0.68119407,0.6813161805720551,0.55892754,0.010498135,0.008516433333693943,0.5784672,0.2650681926730951,0.7190221906068233,0.8558425883688258,100,0.001
16,1.6,0.7289586,0.72865736,0.7287928047706466,0.5881335,0.011913004,0.009735429563666945,0.61220616,0.27589323257136467,0.6892349359946351,0.8585582311232216,100,0.001
17,1.7,0.77449256,0.7740924,0.7742539478720848,0.6174571,0.013554639,0.011145932384057814,0.6438298,0.3014855456947974,0.6652526440403507,0.8647536427536473,100,0.001
18,1.8,0.81713927,0.8165778,0.8167921663619359,0.64537454,0.015425826,0.012840229967469722,0.67350453,0.33005171653793847,0.6604755462156225,0.8560903501705638,100,0.001
19,1.9000000000000001,0.8570148,0.8562929,0.8565332191192448,0.6720272,0.017577197,0.014819447097080154,0.7013717,0.32656583967048153,0.6439467703102987,0.8495020042512242,100,0.001
20,2.0,0.89276797,0.89186674,0.892131639384404,0.69773096,0.02005777,0.01708848564709139,0.727301,0.3112241124063181,0.6146284115828565,0.8565310817590216,100,0.001
