,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,6.917401e-08,1.5719224079567108e-16,1.3958126e-07,0.060404558,0.029999999999999995,9.0786514e-08,0.0,0.0,0.0,20,0.03
1,0.1,0.05588127,0.05606301,0.055942187953665706,0.049011216,0.048875686,0.030837883609023085,0.02553962,-0.08226915954009385,0.002584208695375392,0.8658651453305906,20,0.03
2,0.2,0.079982676,0.080683455,0.08023681427900811,0.06416258,0.05752709,0.03675637553636769,0.047319412,-0.12010220382598928,-0.2094705914950304,0.8312501311611428,20,0.03
3,0.3,0.10753608,0.109393746,0.10813978559597737,0.08155752,0.07514512,0.04437193169665046,0.06955758,-0.1579800111150214,-0.0364095818863612,0.7691108040941635,20,0.03
4,0.4,0.1393597,0.14285305,0.14046541737074422,0.102302715,0.0906351,0.0527586940633169,0.09792273,-0.13450426979978458,0.15876959577465696,0.6208798909410561,20,0.03
5,0.5,0.17468156,0.18006127,0.1764349967557568,0.12741116,0.10295951,0.06187271750251092,0.13332878,-0.1220043346814804,0.34619555863820145,0.43420665709546874,20,0.03
6,0.6,0.21172813,0.21912085,0.21426638841058124,0.1571352,0.11261577,0.07178055915654086,0.17437729,-0.09845525232783413,0.4649794349696746,0.3554701251441618,20,0.03
7,0.7000000000000001,0.25040543,0.25986415,0.25378630915145317,0.19360414,0.121471316,0.08276156623790301,0.21921393,-0.06145990466736096,0.5463918418326256,0.3617611268082104,20,0.03
8,0.8,0.2912747,0.3027463,0.29536979875873387,0.23761857,0.1313686,0.09495889339929434,0.2660541,0.0016070887752453373,0.6167788073226899,0.41823700599923347,20,0.03
9,0.9,0.33769873,0.34997082,0.34171149047778243,0.29013747,0.14244892,0.10832797154592062,0.31304076,0.04667640204028612,0.6695278198775058,0.4950544842897994,20,0.03
10,1.0,0.39167947,0.40234587,0.39412425573502147,0.34657586,0.15515886,0.12291160429682214,0.35958427,0.07942649070445597,0.7255445042710696,0.5874203843492621,20,0.03
11,1.1,0.45122534,0.45766172,0.4503159267021374,0.40151545,0.16886258,0.1387659754593731,0.4049734,0.11941077354283913,0.7786388972384702,0.6675341815500593,20,0.03
12,1.2,0.5121384,0.5131789,0.5066169161093014,0.4524762,0.18323286,0.15576720458120258,0.44839248,0.15676713251762417,0.820090081896313,0.7397106741207943,20,0.03
13,1.3,0.5724909,0.566933,0.5611309944338321,0.49717045,0.19758914,0.17319292867653452,0.4900355,0.19482557154205632,0.8412338096630008,0.7918416553166356,20,0.03
14,1.4000000000000001,0.62914634,0.6165311,0.6113105444540334,0.534502,0.21227008,0.19076884727397453,0.53070205,0.23789516342448092,0.8506015769070917,0.8211420892003545,20,0.03
15,1.5,0.6814356,0.6628302,0.6572414868338526,0.56750464,0.22752687,0.2081267189903335,0.5692514,0.26779809417439526,0.8440435529953709,0.838006327501485,20,0.03
16,1.6,0.7289586,0.70462453,0.6989173630731522,0.59751743,0.24323523,0.22562252777706693,0.6051015,0.2931439909178018,0.8265321952733423,0.8488104101262801,20,0.03
17,1.7,0.77449256,0.7432973,0.737800350689402,0.62752265,0.25905943,0.2431180933845287,0.6381542,0.32372292661562146,0.8047880172366592,0.8587275674561122,20,0.03
18,1.8,0.81713927,0.77766865,0.7730251348861347,0.65600127,0.2746147,0.2604012973614229,0.6691483,0.3464299042149913,0.7822309688169038,0.8494023216505493,20,0.03
19,1.9000000000000001,0.8570148,0.8092758,0.8054713574087266,0.6836321,0.2892797,0.2771081447478401,0.69868284,0.35487290012244394,0.7683789772835987,0.8440335511705802,20,0.03
20,2.0,0.89276797,0.8384461,0.833699942015913,0.7100395,0.30340084,0.2933874038320566,0.72661394,0.35023069123023615,0.7566692224521313,0.8515917919210342,20,0.03
