,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,5.0176112e-08,1.1025668550725661e-16,7.405699e-08,0.019894782,0.01,4.6333238e-08,0.0,0.0,0.0,10,0.01
1,0.1,0.05588127,0.05589957,0.055888048477900555,0.049459893,0.016106663,0.01019409757747943,0.023880567,0.01376547013363052,-0.012498980433464247,0.8728474827863779,10,0.01
2,0.2,0.079982676,0.08005068,0.08001080519296784,0.064928256,0.018909825,0.012123620666251398,0.043918423,-0.07664822788090396,-0.07870961720440221,0.8307894235930923,10,0.01
3,0.3,0.10753608,0.10770715,0.10760257084868308,0.08282581,0.02466199,0.014635699783106018,0.06364478,-0.13202586444782569,0.03943747267972392,0.7991329783334403,10,0.01
4,0.4,0.1393597,0.1396599,0.1394803577310337,0.10438275,0.029745333,0.01740790985852302,0.08837102,-0.15998533176353372,0.17413376482963175,0.672626432290389,10,0.01
5,0.5,0.17468156,0.17509533,0.17486885788512943,0.1303225,0.03380281,0.020409099218945074,0.11928268,-0.18537461086753337,0.3261928552032768,0.47865409111185814,10,0.01
6,0.6,0.21172813,0.21219373,0.211984788519155,0.16074955,0.03722462,0.023696363830427187,0.15498188,-0.18888350363646328,0.44933964035159923,0.38151839921391206,10,0.01
7,0.7000000000000001,0.25040543,0.25088778,0.2507134918239415,0.19720376,0.040488556,0.027350779892875664,0.19383739,-0.16811506600723497,0.5281242394906688,0.3789722009220325,10,0.01
8,0.8,0.2912747,0.29175887,0.2915837080785935,0.24059097,0.04429022,0.03149743420357427,0.234347,-0.11180980733330821,0.5912073607161512,0.4273463374716556,10,0.01
9,0.9,0.33769873,0.3379643,0.33787777948655673,0.2933459,0.048826694,0.03618303310189642,0.27489913,-0.08675098106951491,0.6323880060147703,0.49996770149350794,10,0.01
10,1.0,0.39167947,0.39132428,0.3914751537901489,0.35185656,0.054201506,0.04145333549228412,0.31552282,-0.03622106443912089,0.6616017612528515,0.606210570761144,10,0.01
11,1.1,0.45122534,0.44967127,0.4502152652509948,0.40965784,0.06042502,0.04744420274722538,0.35562688,0.041664973894096936,0.6923651779618994,0.7047207073280387,10,0.01
12,1.2,0.5121384,0.50919735,0.5100302231888038,0.4635209,0.067433685,0.05435025308773021,0.39399666,0.11406345042715715,0.7257654639940301,0.7846956676832024,10,0.01
13,1.3,0.5724909,0.5676701,0.568863717801499,0.5106844,0.07485461,0.06186762490133164,0.43153468,0.16194751623085293,0.7556137258149106,0.8381865730640778,10,0.01
14,1.4000000000000001,0.62914634,0.6222209,0.6237064857115947,0.55018634,0.08296311,0.07001419545235124,0.46857998,0.19485874821407398,0.7739833764515466,0.8588987652436642,10,0.01
15,1.5,0.6814356,0.6727383,0.6741177562857354,0.58471036,0.09183099,0.07874301547070227,0.5041206,0.21861772829747272,0.7756072316116486,0.8678503788169015,10,0.01
16,1.6,0.7289586,0.7183076,0.7195934609831697,0.6150297,0.10119894,0.08809981280152819,0.5379259,0.24651828803617404,0.7652448687088309,0.8709332435437207,10,0.01
17,1.7,0.77449256,0.76148844,0.7628770642718643,0.64527035,0.11114403,0.0982585609883062,0.5692488,0.2795024622294514,0.7494068395436372,0.8684114625598405,10,0.01
18,1.8,0.81713927,0.8015232,0.8031065896884887,0.6747221,0.12146967,0.10902118363743629,0.5988617,0.2979898113923705,0.737996719923115,0.8535880097771189,10,0.01
19,1.9000000000000001,0.8570148,0.8385231,0.84039216496117,0.7030446,0.13174655,0.12008268719796819,0.6271907,0.2949422187335879,0.7292562128537164,0.8498032687277653,10,0.01
20,2.0,0.89276797,0.87117034,0.8730930622322269,0.7291667,0.14248452,0.13174785885883863,0.6543567,0.28909804432594405,0.7166992479288384,0.8438136848994403,10,0.01
