,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,1.4985584e-07,2.8914906772370586e-16,7.3640877e-07,0.060764626,0.03,5.222537e-07,0.0,0.0,0.0,100,0.03
1,0.1,0.05588127,0.056068018,0.055942111003649306,0.04962185,0.049171694,0.031004900397780293,0.02898232,0.045164984088349416,-0.0019035118899075954,0.864940546202502,100,0.03
2,0.2,0.079982676,0.080686636,0.08023750883389864,0.06527133,0.057861477,0.03700546833381632,0.05317562,-0.13376582954074762,-0.2519807807450282,0.8543107482907396,100,0.03
3,0.3,0.10753608,0.10937622,0.10813898160044377,0.08312454,0.07561639,0.04470012373420756,0.07834218,-0.19192280491589722,-0.010543834904639114,0.8038379547146237,100,0.03
4,0.4,0.1393597,0.14279011,0.1404615239543774,0.10471211,0.09132104,0.05317856922256449,0.110788055,-0.18825714685086894,0.2008377144202257,0.6276057651492165,100,0.03
5,0.5,0.17468156,0.1799024,0.17642363592760113,0.13094395,0.10382612,0.0623855362806795,0.15046962,-0.1995306075162128,0.3699962152372216,0.43635895175968537,100,0.03
6,0.6,0.21172813,0.21883011,0.21423164853509136,0.16173379,0.11376889,0.07241834368722716,0.19527492,-0.18799230356010804,0.47804172594495553,0.36075802614473573,100,0.03
7,0.7000000000000001,0.25040543,0.25943187,0.2537242001244344,0.19892359,0.12310111,0.0835390091842294,0.24267876,-0.14778534111008873,0.5537173582368072,0.3738429159733673,100,0.03
8,0.8,0.2912747,0.3020963,0.29527750558189386,0.24341594,0.13338344,0.09593761164318267,0.29037997,-0.07052155818917152,0.6209319073533413,0.4456294716237314,100,0.03
9,0.9,0.33769873,0.3489574,0.3415612023567241,0.29535177,0.14504421,0.10949519241674963,0.33660546,-0.04167753870552424,0.6766023316928658,0.5246827339339136,100,0.03
10,1.0,0.39167947,0.40106165,0.3938916296215587,0.35018915,0.15830864,0.12435505020388599,0.3811623,0.003921635778900233,0.7337237671932337,0.614227723188842,100,0.03
11,1.1,0.45122534,0.45622817,0.4498495363173346,0.40264606,0.17273036,0.1405917424839084,0.42398837,0.07047391532416881,0.7852058362558978,0.6979414464663112,100,0.03
12,1.2,0.5121384,0.51161075,0.5059586682571388,0.45040658,0.1876906,0.15800102768982877,0.46484742,0.1300192201200577,0.8269390549892269,0.7715566460279808,100,0.03
13,1.3,0.5724909,0.56515115,0.5604739277210441,0.4917905,0.2025614,0.17584525170104287,0.5041794,0.17823966444516448,0.8488824851624661,0.8260629978938782,100,0.03
14,1.4000000000000001,0.62914634,0.61441815,0.6105895117417698,0.5269003,0.2177612,0.19388290509310646,0.54238236,0.2337090019191895,0.8582399226639873,0.8483495845127104,100,0.03
15,1.5,0.6814356,0.6603379,0.6562957010621706,0.55892754,0.23366684,0.21170479359082642,0.5784672,0.27787851693856264,0.8492659069922043,0.8558425883688258,100,0.03
16,1.6,0.7289586,0.7019183,0.6979187622652185,0.5881335,0.24998666,0.22949295080751228,0.61220616,0.3124049375811566,0.8322118101192527,0.8585582311232216,100,0.03
17,1.7,0.77449256,0.74049616,0.7369623333650157,0.6174571,0.26633772,0.247408793771299,0.6438298,0.35257488132058523,0.8098482387147051,0.8647536427536473,100,0.03
18,1.8,0.81713927,0.77482605,0.7721818303980851,0.64537454,0.28220066,0.26509985041720957,0.67350453,0.3869122835173749,0.7863306029628047,0.8560903501705638,100,0.03
19,1.9000000000000001,0.8570148,0.806282,0.8043365682282015,0.6720272,0.2972106,0.2823659034887231,0.7013717,0.39829268557926917,0.7726241690769317,0.8495020042512242,100,0.03
20,2.0,0.89276797,0.8352801,0.8323723544713134,0.69773096,0.3118952,0.29928914260353984,0.727301,0.39998812465045486,0.7609565952887277,0.8565310817590216,100,0.03
