,leadtime,rmse_ctrl,rmse_ensmean_svd,rmse_ensmean_rand,rmse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,6.9452874e-08,1.5640100767714052e-16,1.3958126e-07,0.005976852,0.003,9.0786514e-08,0.0,0.0,0.0,20,0.003
1,0.1,0.05588127,0.055882894,0.05588187809490364,0.049011216,0.004838573,0.0030854540914131206,0.02553962,0.08485949334342288,0.029386923793300688,0.8658651453305906,20,0.003
2,0.2,0.079982676,0.07998881,0.0799852155821309,0.06416258,0.0056834067,0.0036800294594350014,0.047319412,-0.16780825454077936,-0.134349017702672,0.8312501311611428,20,0.003
3,0.3,0.10753608,0.10755133,0.10754207552773937,0.08155752,0.0074150544,0.004444215447915034,0.06955758,-0.20144318829205038,0.038870249309967096,0.7691108040941635,20,0.003
4,0.4,0.1393597,0.13938625,0.13937056276420648,0.102302715,0.008948781,0.005286983268167978,0.09792273,-0.21614181799560328,0.2172618138817955,0.6208798909410561,20,0.003
5,0.5,0.17468156,0.17471725,0.17469846255656488,0.12741116,0.010184725,0.006202981551243838,0.13332878,-0.24688200761238235,0.3750105738709081,0.43420665709546874,20,0.003
6,0.6,0.21172813,0.21176589,0.2117513581084473,0.1571352,0.011203623,0.00720110047700827,0.17437729,-0.26147967447569437,0.4677352939642461,0.3554701251441618,20,0.003
7,0.7000000000000001,0.25040543,0.25043634,0.25043327233915097,0.19360414,0.012186063,0.00831312110377222,0.21921393,-0.24812372278038308,0.5426992532853427,0.3617611268082104,20,0.003
8,0.8,0.2912747,0.29128468,0.2913017166994492,0.23761857,0.013362825,0.009579952000650748,0.2660541,-0.2013231205534798,0.5946180008213044,0.41823700599923347,20,0.003
9,0.9,0.33769873,0.3376706,0.3377105306582916,0.29013747,0.014813623,0.011021017938854403,0.31304076,-0.16087941472700445,0.6354512176089853,0.4950544842897994,20,0.003
10,1.0,0.39167947,0.39157844,0.39164921270530284,0.34657586,0.016563231,0.012664475126987219,0.35958427,-0.10808138310848238,0.6668858455988795,0.5874203843492621,20,0.003
11,1.1,0.45122534,0.4509517,0.4511046673456513,0.40151545,0.018608091,0.01455223331503916,0.4049734,-0.033983615310397335,0.69529949393162,0.6675341815500593,20,0.003
12,1.2,0.5121384,0.5116257,0.5118810907154586,0.4524762,0.020997055,0.016773021670172077,0.44839248,0.050338938821824386,0.7256709905156356,0.7397106741207943,20,0.003
13,1.3,0.5724909,0.5716257,0.5720233926616456,0.49717045,0.023665866,0.01927085716466935,0.4900355,0.10799778781945016,0.7403957387316832,0.7918416553166356,20,0.003
14,1.4000000000000001,0.62914634,0.6279076,0.6284278062390273,0.534502,0.026710354,0.022076638449912075,0.53070205,0.16305360025012197,0.7420561017426965,0.8211420892003545,20,0.003
15,1.5,0.6814356,0.6798314,0.6804334096339532,0.56750464,0.030199569,0.025218144441478147,0.5692514,0.19940240764379913,0.7326136442997085,0.838006327501485,20,0.003
16,1.6,0.7289586,0.7269354,0.7275974716917689,0.59751743,0.033981226,0.028753895837126276,0.6051015,0.218574807780071,0.7137120838468215,0.8488104101262801,20,0.003
17,1.7,0.77449256,0.7719713,0.7726517171350165,0.62752265,0.038245816,0.03280525758641017,0.6381542,0.2524376757799737,0.693059847168637,0.8587275674561122,20,0.003
18,1.8,0.81713927,0.8139949,0.8146786363090568,0.65600127,0.042974297,0.03739777693290983,0.6691483,0.2889637010524452,0.6878570376772475,0.8494023216505493,20,0.003
19,1.9000000000000001,0.8570148,0.85310394,0.8538394108203078,0.6836321,0.048095956,0.0424669247553997,0.69868284,0.294255161726585,0.6787973025059366,0.8440335511705802,20,0.003
20,2.0,0.89276797,0.8879508,0.8887888676286085,0.7100395,0.053678267,0.04796479941060818,0.72661394,0.28736446694303014,0.6601096382215736,0.8515917919210342,20,0.003
